batch,APA,endpoint,channel,channel_iterator,PDE,gain,snr,OV#,HPK_OV_V,FBK_OV_V
3,3,111,14,21,0.5,5994.873332795938,6.685543725746015,3,4.0,7.0
3,3,111,13,22,0.5,6335.293330604556,7.870622834938085,3,4.0,7.0
3,3,111,11,23,0.5,5928.582019440678,6.055239402985074,3,4.0,7.0
3,3,111,10,24,0.5,5443.20787373121,4.856027529202854,3,4.0,7.0
3,3,111,12,25,0.5,5587.520390355729,6.098086573981915,3,4.0,7.0
3,3,111,17,27,0.5,5384.226446877142,4.692522622549083,3,4.0,7.0
3,3,111,26,28,0.5,6025.195274332669,7.841848719303705,3,4.0,7.0
3,3,111,24,29,0.5,6288.439478286391,7.823366440814864,3,4.0,7.0
3,3,111,23,30,0.5,6001.616164190999,6.9772829873926305,3,4.0,7.0
3,3,111,21,31,0.5,5369.30067615,6.677608220530691,3,4.0,7.0
3,3,111,40,32,0.5,4227.959047690198,7.034115844289835,3,4.0,7.0
3,3,111,42,33,0.5,3888.581155810339,6.081195419384454,3,4.0,7.0
3,3,111,45,34,0.5,4106.357445108387,6.466862869322101,3,4.0,7.0
3,3,111,47,35,0.5,4273.688931379391,6.094948390871496,3,4.0,7.0
3,3,111,27,36,0.5,6034.449867952164,7.745893862390216,3,4.0,7.0
3,3,111,25,37,0.5,5931.850542142428,6.993130542015932,3,4.0,7.0
3,3,111,22,38,0.5,5761.374601985277,6.578583626439861,3,4.0,7.0
3,3,111,20,39,0.5,5739.421932759881,6.450957209260907,3,4.0,7.0
3,4,112,0,0,0.4,2663.950569703138,4.405073855114042,1,2.0,3.5
3,4,112,2,1,0.4,2670.98641630251,4.516780890687663,1,2.0,3.5
3,4,112,5,2,0.4,2800.2387114698577,4.707034231326285,1,2.0,3.5
3,4,112,7,3,0.4,2854.9048281218556,4.548261914715621,1,2.0,3.5
3,4,112,6,4,0.4,2742.3093295918934,4.363415310144565,1,2.0,3.5
3,4,112,4,5,0.4,2732.481571961719,4.52403689848355,1,2.0,3.5
3,4,112,3,6,0.4,2733.80048828502,4.742343457861923,1,2.0,3.5
3,4,112,1,7,0.4,2737.5675615357427,4.365983158707413,1,2.0,3.5
3,4,112,10,8,0.4,2878.4945591791015,3.79708728071777,1,2.0,3.5
3,4,112,12,9,0.4,2842.401905026059,4.155450775996333,1,2.0,3.5
3,4,112,15,10,0.4,2821.981516861394,4.134964984047457,1,2.0,3.5
3,4,112,17,11,0.4,2899.607429098525,4.405857062300985,1,2.0,3.5
3,4,112,16,12,0.4,2878.794003442817,3.9873717355264624,1,2.0,3.5
3,4,112,14,13,0.4,2633.5409083821864,3.77096121750488,1,2.0,3.5
3,4,112,13,14,0.4,2814.944946969059,4.10951392627487,1,2.0,3.5
3,4,112,27,20,0.4,2995.8360891793363,4.460557132520128,1,2.0,3.5
3,4,112,25,21,0.4,2870.960044548933,4.538002249361569,1,2.0,3.5
3,4,112,20,23,0.4,2679.47624622471,4.332405854279274,1,2.0,3.5
3,4,112,21,24,0.4,2824.163950259238,4.119803614370899,1,2.0,3.5
3,4,112,23,25,0.4,2846.6785362846117,4.245531228229729,1,2.0,3.5
3,4,112,24,26,0.4,2886.6470811367744,4.23478188346413,1,2.0,3.5
3,4,112,26,27,0.4,2944.1273746662014,4.324375798602043,1,2.0,3.5
3,4,112,37,28,0.4,2796.674186323044,3.8502747329964846,1,2.0,3.5
3,4,112,35,29,0.4,2820.1307886097316,3.8700175702488,1,2.0,3.5
3,4,112,32,30,0.4,2931.164702628051,4.137650568079107,1,2.0,3.5
3,4,112,30,31,0.4,2732.7762086998573,4.175178821110499,1,2.0,3.5
3,4,112,31,32,0.4,2752.7085513302222,4.533118403829746,1,2.0,3.5
3,4,112,34,34,0.4,2907.517678967696,4.6267387826407225,1,2.0,3.5
3,4,112,36,35,0.4,3011.085458200427,4.958748112729474,1,2.0,3.5
3,4,112,47,36,0.4,3112.5838363804696,5.265325421023926,1,2.0,3.5
3,4,112,45,37,0.4,3017.0916797498553,4.922070467248374,1,2.0,3.5
3,4,112,42,38,0.4,2483.21458094169,3.639618357540232,1,2.0,3.5
3,4,112,40,39,0.4,2958.4849979298265,4.959058843622004,1,2.0,3.5
3,4,112,0,0,0.45,3357.0192996496257,5.183694938072902,2,3.5,4.5
3,4,112,2,1,0.45,3371.135206945473,5.610035002161545,2,3.5,4.5
3,4,112,5,2,0.45,3512.478043383481,5.779607522233011,2,3.5,4.5
3,4,112,7,3,0.45,3459.6106967044143,5.250844013416809,2,3.5,4.5
3,4,112,6,4,0.45,3355.2657859410137,5.207823755857635,2,3.5,4.5
3,4,112,4,5,0.45,3433.2542067415184,5.741729614976581,2,3.5,4.5
3,4,112,3,6,0.45,3542.6288195238526,5.972495087216848,2,3.5,4.5
3,4,112,1,7,0.45,3337.19264960174,5.231799741497919,2,3.5,4.5
3,4,112,10,8,0.45,3440.4975759792906,4.390618805321439,2,3.5,4.5
3,4,112,12,9,0.45,3486.2009974837383,4.490686052234389,2,3.5,4.5
3,4,112,15,10,0.45,3467.698094854609,4.750591593509526,2,3.5,4.5
3,4,112,17,11,0.45,3488.671099912785,4.947604464019589,2,3.5,4.5
3,4,112,16,12,0.45,3400.4265968785007,4.4383875416104015,2,3.5,4.5
3,4,112,14,13,0.45,3264.028730844026,4.458971420081652,2,3.5,4.5
3,4,112,13,14,0.45,3344.7958364319356,4.867618849420909,2,3.5,4.5
3,4,112,27,20,0.45,3592.815360457083,5.510160925647062,2,3.5,4.5
3,4,112,25,21,0.45,3462.6653272346903,5.213597992566504,2,3.5,4.5
3,4,112,22,22,0.45,2638.898252296267,2.8772455089882927,2,3.5,4.5
3,4,112,20,23,0.45,3228.902449376703,4.86861832364626,2,3.5,4.5
3,4,112,21,24,0.45,3502.564522867711,4.770455721213891,2,3.5,4.5
3,4,112,23,25,0.45,3598.602556974101,4.748030476912776,2,3.5,4.5
3,4,112,24,26,0.45,3659.444703892406,4.916318855295858,2,3.5,4.5
3,4,112,26,27,0.45,3511.618334943961,5.011592926752443,2,3.5,4.5
3,4,112,37,28,0.45,3416.9630559209713,4.810478983449522,2,3.5,4.5
3,4,112,35,29,0.45,3489.9849703141495,4.4191812265680435,2,3.5,4.5
3,4,112,32,30,0.45,3417.949981824036,4.452742232559401,2,3.5,4.5
3,4,112,30,31,0.45,3440.4961687534646,4.621114357342896,2,3.5,4.5
3,4,112,31,32,0.45,3469.196349841292,5.329797337122,2,3.5,4.5
3,4,112,34,34,0.45,3510.66451838314,5.526687649887913,2,3.5,4.5
3,4,112,36,35,0.45,3643.4697944688,5.831161444110885,2,3.5,4.5
3,4,112,47,36,0.45,3733.666472591789,6.096558844960492,2,3.5,4.5
3,4,112,45,37,0.45,3562.1648293570306,5.806041670175654,2,3.5,4.5
3,4,112,42,38,0.45,3037.61717685901,4.394320476678177,2,3.5,4.5
3,4,112,40,39,0.45,3782.992912266772,6.365705573598289,2,3.5,4.5
3,4,113,0,16,0.45,3149.3571107546827,3.68936716319303,2,3.5,4.5
3,4,113,2,17,0.45,3188.661702371539,3.738870978915342,2,3.5,4.5
3,4,113,5,18,0.45,3179.4109641719024,3.541796395720034,2,3.5,4.5
3,4,113,7,19,0.45,3094.2702362085715,3.2850310016794353,2,3.5,4.5
3,4,112,0,0,0.5,4129.910077397211,6.218338698816171,3,4.0,7.0
3,4,112,2,1,0.5,4131.616653649216,6.516856324408001,3,4.0,7.0
3,4,112,5,2,0.5,4205.55427042184,6.290468338227298,3,4.0,7.0
3,4,112,7,3,0.5,4336.960267887038,6.250513397961806,3,4.0,7.0
3,4,112,6,4,0.5,4069.80453937166,5.852897390633886,3,4.0,7.0
3,4,112,4,5,0.5,4074.5548584201497,6.475951501022422,3,4.0,7.0
3,4,112,3,6,0.5,4093.3176632011737,6.439274924452318,3,4.0,7.0
3,4,112,1,7,0.5,4033.0996553923505,6.156223706340595,3,4.0,7.0
3,4,112,10,8,0.5,4107.689225636269,4.377974412810105,3,4.0,7.0
3,4,112,12,9,0.5,4051.004781499106,5.005935494531076,3,4.0,7.0
3,4,112,15,10,0.5,4151.4280385058955,4.678039034255617,3,4.0,7.0
3,4,112,17,11,0.5,4220.352366643108,4.218788278567303,3,4.0,7.0
3,4,112,16,12,0.5,4034.712767873098,4.7001522182282605,3,4.0,7.0
3,4,112,14,13,0.5,3920.4010562513577,5.043678051193369,3,4.0,7.0
3,4,112,13,14,0.5,4117.867421821617,4.902406829943922,3,4.0,7.0
3,4,112,27,20,0.5,4218.0583236112425,5.960782613374537,3,4.0,7.0
3,4,112,25,21,0.5,4211.737452343069,6.258107709874598,3,4.0,7.0
3,4,112,22,22,0.5,3601.0589642023756,3.016301330651488,3,4.0,7.0
3,4,112,20,23,0.5,4046.4026109906767,5.648683026520764,3,4.0,7.0
3,4,112,21,24,0.5,4281.400740560203,5.421666538380228,3,4.0,7.0
3,4,112,23,25,0.5,4238.791204685825,5.285426010737256,3,4.0,7.0
3,4,112,24,26,0.5,4369.74746944201,5.664496172141274,3,4.0,7.0
3,4,112,26,27,0.5,4117.978177022653,5.672966935093402,3,4.0,7.0
3,4,112,37,28,0.5,4136.843421429334,4.828787751463518,3,4.0,7.0
3,4,112,35,29,0.5,4159.44442425366,4.763530095387614,3,4.0,7.0
3,4,112,32,30,0.5,4249.448491915989,5.283974483983557,3,4.0,7.0
3,4,112,30,31,0.5,4068.414712069155,5.053373987206004,3,4.0,7.0
3,4,112,31,32,0.5,4104.849864885925,6.521125653327284,3,4.0,7.0
3,4,112,34,34,0.5,4314.263751770801,6.529135374068463,3,4.0,7.0
3,4,112,36,35,0.5,4282.816921910433,6.930311852919349,3,4.0,7.0
3,4,112,47,36,0.5,4501.728333083064,6.978071972406817,3,4.0,7.0
3,4,112,45,37,0.5,4244.0376135765455,6.964598919401456,3,4.0,7.0
3,4,112,42,38,0.5,3556.693150517126,5.1608413840743,3,4.0,7.0
3,4,112,40,39,0.5,4424.400034400128,6.920979349151134,3,4.0,7.0
3,4,113,0,16,0.5,4910.115824159094,4.911494201331679,3,4.0,7.0
3,4,113,2,17,0.5,4851.735206709608,4.640344962602449,3,4.0,7.0
3,4,113,5,18,0.5,4801.7133088721075,4.69633478866437,3,4.0,7.0
3,4,113,7,19,0.5,4974.848770386856,4.38649788468088,3,4.0,7.0
4,1,104,7,0,0.45,2400.9254838451857,4.4184966410292805,2,3.5,4.5
4,1,104,5,1,0.45,2417.174798949254,4.600917465107601,2,3.5,4.5
4,1,104,2,2,0.45,2349.3120779348283,4.49246643718742,2,3.5,4.5
4,1,104,0,3,0.45,2260.295626296155,3.9806646850873584,2,3.5,4.5
4,1,104,1,4,0.45,2636.691081830191,4.0845544570261065,2,3.5,4.5
4,1,104,3,5,0.45,2656.687107102014,3.962326257540836,2,3.5,4.5
4,1,104,4,6,0.45,2328.1031928860057,3.5040240715822413,2,3.5,4.5
4,1,104,6,7,0.45,2392.43094015154,3.781489948913226,2,3.5,4.5
4,1,104,17,8,0.45,2554.4686528294587,4.989545008310285,2,3.5,4.5
4,1,104,15,9,0.45,2447.8022896522607,5.03330919062406,2,3.5,4.5
4,1,104,12,10,0.45,2439.144695560823,4.901159082540665,2,3.5,4.5
4,1,104,10,11,0.45,2392.4921800652423,4.863420189061532,2,3.5,4.5
4,1,104,11,12,0.45,2666.4026685555737,4.984794468714141,2,3.5,4.5
4,1,104,13,13,0.45,2633.436322629972,4.902954344915254,2,3.5,4.5
4,1,104,14,14,0.45,2415.4917690039897,3.827313393551918,2,3.5,4.5
4,1,104,16,15,0.45,2632.5060149385167,4.103081394769585,2,3.5,4.5
4,1,105,7,16,0.45,2545.3507421641093,4.402202782787648,2,3.5,4.5
4,1,105,5,17,0.45,2599.6877667395956,3.9950267186946697,2,3.5,4.5
4,1,105,2,18,0.45,2431.787727256021,3.68797408389634,2,3.5,4.5
4,1,105,0,19,0.45,2476.047781908754,3.2636121696847837,2,3.5,4.5
4,1,105,1,20,0.45,2502.8206697932605,4.285221935385665,2,3.5,4.5
4,1,105,3,21,0.45,2465.1379304738107,4.0842650223214525,2,3.5,4.5
4,1,105,4,22,0.45,2637.1704118219595,3.3895264277437773,2,3.5,4.5
4,1,105,6,23,0.45,2809.7093280689805,3.2502871337911183,2,3.5,4.5
4,1,105,26,24,0.45,2648.4241118519203,4.578755954163922,2,3.5,4.5
4,1,105,24,25,0.45,2771.253011630996,4.744864584843541,2,3.5,4.5
4,1,105,23,26,0.45,2698.881186479059,3.933431890475255,2,3.5,4.5
4,1,105,21,27,0.45,2840.025767256513,3.7398497520674048,2,3.5,4.5
4,1,105,10,28,0.45,2648.678839047077,3.8698455098498954,2,3.5,4.5
4,1,105,15,30,0.45,2599.8662834928923,3.4576989605990636,2,3.5,4.5
4,1,105,17,31,0.45,2645.6613930414223,3.183378904351994,2,3.5,4.5
4,2,109,27,0,0.45,2130.1754910918226,4.214683742068096,2,3.5,4.5
4,2,109,25,1,0.45,2129.7180308940506,4.431590337338753,2,3.5,4.5
4,2,109,22,2,0.45,2113.8059970157756,4.384376782175722,2,3.5,4.5
4,2,109,20,3,0.45,2083.842847858306,4.606278963995992,2,3.5,4.5
4,2,109,21,4,0.45,2097.984764583748,5.002884978278856,2,3.5,4.5
4,2,109,23,5,0.45,2159.756615485096,4.880374216325639,2,3.5,4.5
4,2,109,24,6,0.45,2140.602344501685,4.935396417014557,2,3.5,4.5
4,2,109,26,7,0.45,2085.711098367481,4.5702691111481,2,3.5,4.5
4,2,109,37,8,0.45,2268.4201795459094,4.366140457207019,2,3.5,4.5
4,2,109,35,9,0.45,2153.6700616806143,4.492017181495338,2,3.5,4.5
4,2,109,32,10,0.45,2195.3560088637582,4.369585581421335,2,3.5,4.5
4,2,109,30,11,0.45,2174.412776510296,4.389336517974803,2,3.5,4.5
4,2,109,31,12,0.45,2227.144964983924,4.355429045962511,2,3.5,4.5
4,2,109,34,14,0.45,2263.5241848663723,4.547208047025662,2,3.5,4.5
4,2,109,36,15,0.45,1944.5188749171723,3.507210215305161,2,3.5,4.5
4,2,109,7,16,0.45,2762.50716334686,3.27886188568338,2,3.5,4.5
4,2,109,5,17,0.45,2677.897172598323,3.4593150201073004,2,3.5,4.5
4,2,109,2,18,0.45,2902.2550301201127,3.8575132598497808,2,3.5,4.5
4,2,109,0,19,0.45,2795.3384451707757,3.81181896719592,2,3.5,4.5
4,2,109,1,20,0.45,2832.9310248899155,3.656095072101232,2,3.5,4.5
4,2,109,3,21,0.45,2341.251823285725,3.8697154186545664,2,3.5,4.5
4,2,109,4,22,0.45,3080.4630076810818,4.219484762873903,2,3.5,4.5
4,2,109,6,23,0.45,3015.2911355530064,4.482305394157991,2,3.5,4.5
4,2,109,15,25,0.45,3213.118124823773,3.5108579581206847,2,3.5,4.5
4,2,109,12,26,0.45,2982.6894282776666,4.011882240843456,2,3.5,4.5
4,2,109,47,32,0.45,2208.4128132390856,4.754682788115924,2,3.5,4.5
4,2,109,45,33,0.45,2126.245448920924,4.374788040512544,2,3.5,4.5
4,2,109,42,34,0.45,2071.166636893843,4.845598131357328,2,3.5,4.5
4,2,109,40,35,0.45,2072.915721648296,4.385212113040293,2,3.5,4.5
4,2,109,41,36,0.45,2138.504253944845,4.496860072930714,2,3.5,4.5
4,2,109,43,37,0.45,2202.5685693123305,4.7992577253385775,2,3.5,4.5
4,2,109,44,38,0.45,2117.491122406633,4.4033726729556015,2,3.5,4.5
4,2,109,46,39,0.45,2104.04393958993,3.820126691688792,2,3.5,4.5
4,3,111,1,0,0.45,2886.751393130243,3.778194717661058,2,3.5,4.5
4,3,111,3,1,0.45,2944.554152515707,3.8619646055879713,2,3.5,4.5
4,3,111,4,2,0.45,2991.250176997312,3.932912056869878,2,3.5,4.5
4,3,111,6,3,0.45,2959.9361157948156,3.709327674787239,2,3.5,4.5
4,3,111,36,4,0.45,2181.489616929738,3.8248817482859905,2,3.5,4.5
4,3,111,34,5,0.45,1980.1439292570196,4.31905898793073,2,3.5,4.5
4,3,111,33,6,0.45,2024.0901533347344,4.111325114426984,2,3.5,4.5
4,3,111,0,8,0.45,2681.9549911285344,4.505944465889446,2,3.5,4.5
4,3,111,2,9,0.45,2584.1952799878004,4.917815956888645,2,3.5,4.5
4,3,111,5,10,0.45,2740.841804566485,4.947257291484351,2,3.5,4.5
4,3,111,7,11,0.45,2745.940734189682,4.761829943009194,2,3.5,4.5
4,3,111,37,12,0.45,1971.7228719298384,4.423567083642717,2,3.5,4.5
4,3,111,35,13,0.45,2049.3889595069527,3.921839813079899,2,3.5,4.5
4,3,111,32,14,0.45,1904.702458368448,4.067347809352349,2,3.5,4.5
4,3,111,30,15,0.45,1999.9114924257617,4.400964707985648,2,3.5,4.5
4,3,111,41,16,0.45,1903.1021840751264,4.830911763806158,2,3.5,4.5
4,3,111,43,17,0.45,1996.0118480189144,4.9887306548369885,2,3.5,4.5
4,3,111,44,18,0.45,1931.199713667443,4.923632590120581,2,3.5,4.5
4,3,111,46,19,0.45,1969.0257025445244,4.80708830647256,2,3.5,4.5
4,3,111,16,20,0.45,2875.268393909674,5.350116248683064,2,3.5,4.5
4,3,111,14,21,0.45,2709.970907326919,4.66438053070618,2,3.5,4.5
4,3,111,13,22,0.45,2919.373466167264,5.189330797263551,2,3.5,4.5
4,3,111,11,23,0.45,2813.3608282590462,4.680303269743007,2,3.5,4.5
4,3,111,10,24,0.45,2556.009367694618,4.133010717610283,2,3.5,4.5
4,3,111,12,25,0.45,2574.598194864978,4.615883452815208,2,3.5,4.5
4,3,111,15,26,0.45,2679.696496362945,2.950915404242828,2,3.5,4.5
4,3,111,17,27,0.45,2581.0869312286964,4.001860082292755,2,3.5,4.5
4,3,111,26,28,0.45,2774.1997189251947,5.026589064824419,2,3.5,4.5
4,3,111,24,29,0.45,2873.6643799653357,5.083417087602176,2,3.5,4.5
4,3,111,23,30,0.45,2694.3373448110697,4.9921857811014885,2,3.5,4.5
4,3,111,21,31,0.45,2431.855436028088,4.521044752502805,2,3.5,4.5
4,3,111,40,32,0.45,1937.7863055209052,5.01067374426718,2,3.5,4.5
4,3,111,42,33,0.45,1925.3958811100424,4.886298996689111,2,3.5,4.5
4,3,111,45,34,0.45,1939.8234001416745,5.001466637126831,2,3.5,4.5
4,3,111,47,35,0.45,2021.106479636977,4.796771453611427,2,3.5,4.5
4,3,111,27,36,0.45,2573.886400330817,5.005755907445981,2,3.5,4.5
4,3,111,25,37,0.45,2450.4357930829874,4.9406515172757635,2,3.5,4.5
4,3,111,22,38,0.45,2564.006597070896,4.730738392290236,2,3.5,4.5
4,3,111,20,39,0.45,2701.681387839796,4.360428034334697,2,3.5,4.5
4,4,112,0,0,0.45,2036.843819494418,4.744551997158382,2,3.5,4.5
4,4,112,2,1,0.45,2115.64387777478,5.154196597587835,2,3.5,4.5
4,4,112,5,2,0.45,2136.8330917289463,5.153577854344538,2,3.5,4.5
4,4,112,7,3,0.45,2182.264258028913,5.048579549365838,2,3.5,4.5
4,4,112,6,4,0.45,2091.044460472197,4.8406856178197595,2,3.5,4.5
4,4,112,4,5,0.45,2079.8260723126687,5.03901839123028,2,3.5,4.5
4,4,112,3,6,0.45,2153.4264472845716,5.412897120153291,2,3.5,4.5
4,4,112,1,7,0.45,2051.8026610327265,4.712000942940748,2,3.5,4.5
4,4,112,10,8,0.45,2052.31088673167,4.2167647001748625,2,3.5,4.5
4,4,112,12,9,0.45,2121.883830339134,4.7460644695937315,2,3.5,4.5
4,4,112,15,10,0.45,2025.1478819418085,4.512144745931268,2,3.5,4.5
4,4,112,17,11,0.45,2020.801070875155,4.578753212180855,2,3.5,4.5
4,4,112,16,12,0.45,2005.273539447757,4.208225843392818,2,3.5,4.5
4,4,112,14,13,0.45,2013.2626692493416,4.167223387784226,2,3.5,4.5
4,4,112,13,14,0.45,2037.2649769756372,4.493975340542786,2,3.5,4.5
4,4,112,27,20,0.45,2210.761037414085,5.302022263321199,2,3.5,4.5
4,4,112,25,21,0.45,2030.2850187187669,4.708988255534166,2,3.5,4.5
4,4,112,22,22,0.45,2426.256740280832,2.5580326800117805,2,3.5,4.5
4,4,112,20,23,0.45,1976.7656871656811,4.584260315900844,2,3.5,4.5
4,4,112,21,24,0.45,2152.018931217083,4.678122226162237,2,3.5,4.5
4,4,112,23,25,0.45,2195.9007705051567,4.783610089579727,2,3.5,4.5
4,4,112,24,26,0.45,2174.47214231568,4.71680595385191,2,3.5,4.5
4,4,112,26,27,0.45,2141.436563957629,4.883758860650338,2,3.5,4.5
4,4,112,37,28,0.45,2035.682787693092,4.395889265105788,2,3.5,4.5
4,4,112,35,29,0.45,2089.384469719911,4.623465313557052,2,3.5,4.5
4,4,112,32,30,0.45,2142.0976287774506,4.85913652563028,2,3.5,4.5
4,4,112,30,31,0.45,2099.7975943830693,4.67187647398988,2,3.5,4.5
4,4,112,31,32,0.45,2023.1853044502243,4.822487950991764,2,3.5,4.5
4,4,112,33,33,0.45,2383.216483439607,2.7199073881040836,2,3.5,4.5
4,4,112,34,34,0.45,2223.134123159617,5.03669111913431,2,3.5,4.5
4,4,112,36,35,0.45,2193.5814074296873,5.306824650211574,2,3.5,4.5
4,4,112,47,36,0.45,2146.2866433918884,5.325931880571511,2,3.5,4.5
4,4,112,45,37,0.45,2106.2511066229868,5.129479771931053,2,3.5,4.5
4,4,112,42,38,0.45,1820.774342027387,3.64159267859286,2,3.5,4.5
4,4,112,40,39,0.45,2078.2570903033443,5.035168550189566,2,3.5,4.5
4,4,113,0,16,0.45,2595.829336081212,3.74186270829733,2,3.5,4.5
4,4,113,2,17,0.45,2794.051814346318,3.6931089494996776,2,3.5,4.5
4,4,113,5,18,0.45,2757.300763050425,2.926534510213119,2,3.5,4.5
4,4,113,7,19,0.45,2892.7228286222644,3.094438608782293,2,3.5,4.5
5,1,104,7,0,0.45,2409.066224365417,4.80471954400709,2,3.5,4.5
5,1,104,5,1,0.45,2421.30837253428,4.581329628214728,2,3.5,4.5
5,1,104,2,2,0.45,2410.370517757076,4.402255110281687,2,3.5,4.5
5,1,104,0,3,0.45,2280.124957388307,4.420468304522144,2,3.5,4.5
5,1,104,1,4,0.45,2635.297609048265,4.138303551863293,2,3.5,4.5
5,1,104,3,5,0.45,2677.5512264702493,4.037112720143834,2,3.5,4.5
5,1,104,4,6,0.45,2437.7441838711443,3.8687071119541914,2,3.5,4.5
5,1,104,6,7,0.45,2416.4210084150836,3.734150537372701,2,3.5,4.5
5,1,104,17,8,0.45,2558.952143971477,5.081582678038755,2,3.5,4.5
5,1,104,15,9,0.45,2439.919390413656,4.864213127878002,2,3.5,4.5
5,1,104,12,10,0.45,2403.1161961778707,4.881010918053231,2,3.5,4.5
5,1,104,10,11,0.45,2491.892942126683,4.964776230428116,2,3.5,4.5
5,1,104,11,12,0.45,2556.617585195887,4.980127701467375,2,3.5,4.5
5,1,104,13,13,0.45,2460.4104982295794,4.716999766622659,2,3.5,4.5
5,1,104,14,14,0.45,2578.628121085101,4.184355924151697,2,3.5,4.5
5,1,104,16,15,0.45,2603.0317487924067,4.095105457320544,2,3.5,4.5
5,1,105,7,16,0.45,2634.876595149107,4.294508378813507,2,3.5,4.5
5,1,105,5,17,0.45,2530.72484011469,4.066672570795717,2,3.5,4.5
5,1,105,2,18,0.45,2481.0353782528796,3.6149938029546513,2,3.5,4.5
5,1,105,0,19,0.45,2721.576628203769,2.699705412809412,2,3.5,4.5
5,1,105,1,20,0.45,2338.173522772127,4.087835101694342,2,3.5,4.5
5,1,105,3,21,0.45,2518.3992155504325,3.9446821023416954,2,3.5,4.5
5,1,105,4,22,0.45,2546.967420043902,3.3033695377453967,2,3.5,4.5
5,1,105,6,23,0.45,2719.0699974214062,3.041481687091288,2,3.5,4.5
5,1,105,26,24,0.45,2602.036922939974,4.405788108293193,2,3.5,4.5
5,1,105,24,25,0.45,2761.746154897747,4.43341459005657,2,3.5,4.5
5,1,105,23,26,0.45,2708.313692594697,4.150055450662515,2,3.5,4.5
5,1,105,21,27,0.45,2881.381248565638,3.24819823436781,2,3.5,4.5
5,1,105,10,28,0.45,2626.5701411816685,3.908086111707026,2,3.5,4.5
5,1,105,15,30,0.45,2523.2601249907702,3.4536614913050405,2,3.5,4.5
5,1,105,17,31,0.45,2649.854036345078,2.9550263920861712,2,3.5,4.5
5,2,109,27,0,0.45,2153.137586505032,4.329508228615856,2,3.5,4.5
5,2,109,25,1,0.45,2149.8944891415663,4.662240465115402,2,3.5,4.5
5,2,109,22,2,0.45,2165.600886151115,4.399727466399251,2,3.5,4.5
5,2,109,20,3,0.45,2084.1245687901633,4.350200786317978,2,3.5,4.5
5,2,109,21,4,0.45,2134.55598442247,4.8100079787206065,2,3.5,4.5
5,2,109,23,5,0.45,2050.8557813277303,4.474423614045633,2,3.5,4.5
5,2,109,24,6,0.45,2146.994661323838,4.772848476690569,2,3.5,4.5
5,2,109,26,7,0.45,2086.016784805742,4.71146344814319,2,3.5,4.5
5,2,109,37,8,0.45,2211.413162059883,4.340878736951023,2,3.5,4.5
5,2,109,35,9,0.45,2216.873510113679,4.4803132397394485,2,3.5,4.5
5,2,109,32,10,0.45,2205.843195373571,4.286928960647391,2,3.5,4.5
5,2,109,30,11,0.45,2162.3342980839716,4.468006592965477,2,3.5,4.5
5,2,109,31,12,0.45,2273.485633279924,4.2967452785248295,2,3.5,4.5
5,2,109,33,13,0.45,2036.887900832413,2.776011209143922,2,3.5,4.5
5,2,109,34,14,0.45,2233.5634676277677,4.537908861579688,2,3.5,4.5
5,2,109,36,15,0.45,1898.298041011146,3.349394288866808,2,3.5,4.5
5,2,109,7,16,0.45,2780.77256481542,3.529125552535426,2,3.5,4.5
5,2,109,5,17,0.45,2803.1643707393505,3.2803349184342605,2,3.5,4.5
5,2,109,2,18,0.45,2969.2877589276573,3.7934852719507473,2,3.5,4.5
5,2,109,0,19,0.45,2809.575740306975,3.756211928433846,2,3.5,4.5
5,2,109,1,20,0.45,2808.473263925838,3.869606837221665,2,3.5,4.5
5,2,109,3,21,0.45,2366.360685597496,3.7916781908411785,2,3.5,4.5
5,2,109,4,22,0.45,3057.672885642152,4.425698431155473,2,3.5,4.5
5,2,109,6,23,0.45,2937.037591551741,4.481619654395996,2,3.5,4.5
5,2,109,15,25,0.45,3146.855019621918,3.6890932500808056,2,3.5,4.5
5,2,109,12,26,0.45,3122.9873074515895,3.863719540331632,2,3.5,4.5
5,2,109,47,32,0.45,2227.906711197872,4.706748762882474,2,3.5,4.5
5,2,109,45,33,0.45,2175.1947844528995,4.646815952529765,2,3.5,4.5
5,2,109,42,34,0.45,2117.789718290362,4.853620310537123,2,3.5,4.5
5,2,109,40,35,0.45,2155.633761001181,4.954926305540826,2,3.5,4.5
5,2,109,41,36,0.45,2197.6931009541668,4.501101228578218,2,3.5,4.5
5,2,109,43,37,0.45,2235.465580670066,5.098320514496133,2,3.5,4.5
5,2,109,44,38,0.45,2003.2782446419264,4.376201755231189,2,3.5,4.5
5,2,109,46,39,0.45,2112.601733614828,3.8138079752347624,2,3.5,4.5
5,3,111,1,0,0.45,2925.177700028876,3.9398164894245022,2,3.5,4.5
5,3,111,3,1,0.45,2906.107708636585,3.9804306645144494,2,3.5,4.5
5,3,111,4,2,0.45,2964.653466092169,3.899544694265677,2,3.5,4.5
5,3,111,6,3,0.45,2962.6214403151976,3.802211448355675,2,3.5,4.5
5,3,111,36,4,0.45,2159.1067383528703,4.209304607966823,2,3.5,4.5
5,3,111,34,5,0.45,1957.9115350763493,4.465323125803241,2,3.5,4.5
5,3,111,33,6,0.45,1994.2519258345176,4.252115260079059,2,3.5,4.5
5,3,111,0,8,0.45,2633.441794150588,4.781308210249411,2,3.5,4.5
5,3,111,2,9,0.45,2586.987158345736,4.940186850615628,2,3.5,4.5
