Module,DAPHNE Channel,Bias [V],Real Bias [V],OV [V],VGain,Baseline,Prepulse ticks,Saturation up,Int low,Int up,Gain,Err Gain,Spe ampl,DR,SNR,Err SNR,RMS,CX,Err CX,Avg #ph cx,Err #ph cx,Avg #ph,Avg #pe,StatLoss [%],CalibrationWFS,TotalWFS,
6,20,0,47.65,5.65,1000,37.5588,132,751.177,134,153,486.242,1.32298,33.7877,484.91,4.82351,0.0611047,12.5196,0.151456,0.0106695,1.15897,0.0168778,1.1946,1.37062,17.8241,16436,20001,,
6,21,0,47.65,5.55,1000,37.5588,132,751.177,134,153,539.156,1.30393,37.5981,435.767,5.27025,0.070404,12.5196,0.148672,0.0108293,1.18188,0.0177852,1.21915,1.40004,21.4339,15714,20001,,
6,20,0,47.65,5.65,1100,32.7559,132,655.117,134,153,426.62,1.10508,29.6213,553.116,4.58666,0.0585935,10.9186,0.172663,0.0106614,1.13497,0.0172031,1.16019,1.3744,18.2991,16341,20001,,
6,21,0,47.65,5.55,1100,32.7559,132,655.117,134,153,477.755,1.12288,33.3402,491.419,5.17782,0.0703449,10.9186,0.145428,0.0108794,1.19145,0.0181339,1.22708,1.41133,21.8789,15625,20001,,
6,20,0,47.65,5.65,1200,29.0339,132,580.678,134,153,379.74,1.05737,26.1983,625.383,4.76303,0.0607159,9.67796,0.163326,0.0106408,1.17849,0.0170461,1.20944,1.39896,18.4091,16319,20001,,
6,21,0,47.65,5.55,1200,29.0339,132,580.678,134,153,418.666,1.02146,28.9054,566.815,5.27803,0.0694665,9.67796,0.150404,0.01062,1.1939,0.0177973,1.2301,1.41871,22.1789,15565,20001,,
6,20,0,47.65,5.65,1300,25.4455,132,508.909,134,153,325.037,0.933951,22.2883,735.094,4.61007,0.0584911,8.48182,0.162334,0.0107375,1.1671,0.0172772,1.19302,1.39445,17.6791,16465,20001,,
6,21,0,47.65,5.55,1300,25.4455,132,508.909,134,153,361.116,0.94973,24.7678,661.503,5.14533,0.0703031,8.48182,0.15953,0.0109523,1.17841,0.0177413,1.21959,1.41271,22.8789,15425,20001,,
6,20,0,47.65,5.65,1400,21.6392,132,432.785,134,153,273.768,0.838758,18.8643,868.521,4.44497,0.0562958,7.21308,0.160095,0.010852,1.15141,0.0167601,1.18907,1.38672,17.5491,16491,20001,,
6,21,0,47.65,5.55,1400,21.6392,132,432.785,134,153,303.905,0.808341,20.9613,781.632,5.09167,0.0665075,7.21308,0.158598,0.0108628,1.16718,0.0174485,1.19848,1.37926,22.4239,15516,20001,,
6,20,0,47.65,5.65,1500,19.3435,132,386.87,134,153,233.634,0.704964,16.2068,1010.94,4.35915,0.05423,6.44783,0.169175,0.0109308,1.15745,0.0168681,1.19138,1.39574,17.0241,16596,20001,,
6,21,0,47.65,5.55,1500,19.3435,132,386.87,134,153,257.691,0.6602,17.9167,914.454,4.76195,0.0617762,6.44783,0.151911,0.0107443,1.17045,0.0174888,1.2017,1.39633,19.514,16098,20001,,
6,20,0,47.65,5.65,1600,16.642,132,332.84,134,153,205.072,0.673213,14.1947,1154.23,4.11963,0.0547575,5.54733,0.153606,0.0111885,1.17045,0.0177559,1.20119,1.39867,16.9092,16619,20001,,
6,21,0,47.65,5.55,1600,16.642,132,332.84,134,153,229.079,0.623852,15.7799,1038.28,4.59064,0.0599188,5.54733,0.138416,0.0107529,1.20497,0.0180851,1.2323,1.41168,21.8589,15629,20001,,
6,20,0,47.65,5.65,1700,14.5901,132,291.803,134,153,177.208,0.655769,11.9861,1366.91,3.92407,0.0539843,4.86338,0.168455,0.0120087,1.18366,0.0183968,1.21255,1.41879,16.7842,16644,20001,,
6,21,0,47.65,5.55,1700,14.5901,132,291.803,134,153,199.571,0.62368,13.553,1208.88,4.5492,0.0633965,4.86338,0.154405,0.0113103,1.21565,0.0185624,1.24497,1.43621,22.6539,15470,20001,,
6,20,0,47.65,5.65,1800,12.9062,132,258.124,134,153,149.071,0.643557,10.0289,1633.67,3.75792,0.0553976,4.30206,0.160929,0.012312,1.17413,0.0186478,1.21247,1.3962,16.6142,16678,20001,,
6,21,0,47.65,5.55,1800,12.9062,132,258.124,134,153,163.633,0.568767,11.1643,1467.53,4.1704,0.0549146,4.30206,0.148369,0.0111504,1.1963,0.0179545,1.22497,1.41395,19.634,16074,20001,,
6,20,0,47.65,5.65,1900,11.5459,132,230.919,134,153,125.755,0.624592,8.43238,1942.99,3.39829,0.0489653,3.84864,0.177954,0.0123461,1.16388,0.0187863,1.18889,1.40777,15.9292,16815,20001,,
6,21,0,47.65,5.55,1900,11.5459,132,230.919,134,153,140.051,0.512717,9.48645,1727.09,3.8416,0.054131,3.84864,0.158215,0.0116283,1.17933,0.0186763,1.20827,1.40943,18.9741,16206,20001,,
6,20,0,47.65,5.65,2000,10.4313,132,208.626,134,153,112.011,0.698699,7.59848,2156.22,3.16105,0.0510334,3.4771,0.141625,0.0129664,1.16669,0.0204702,1.19652,1.36659,15.7942,16842,20001,,
6,21,0,47.65,5.55,2000,10.4313,132,208.626,134,153,123.065,0.511098,8.25636,1984.41,3.69052,0.0547166,3.4771,0.128716,0.0119737,1.18001,0.0196015,1.2145,1.3897,18.3441,16332,20001,,
6,20,0,47.65,5.65,2100,10.2389,132,204.779,134,153,96.8084,0.934703,6.46834,2532.95,2.86506,0.0556773,3.41298,0.178891,0.0173414,1.1863,0.0247365,1.21723,1.44166,14.6143,17078,20001,,
6,21,0,47.65,5.55,2100,10.2389,132,204.779,134,153,107.517,0.570353,7.05194,2323.33,3.3102,0.0507591,3.41298,0.155164,0.0126599,1.18405,0.0198248,1.21384,1.40867,15.9292,16815,20001,,
6,20,0,47.65,5.65,2200,8.47776,132,169.555,134,153,80.9109,1.19261,5.40642,3030.47,2.50032,0.0640587,2.82592,0.160488,0.0228389,1.19123,0.0316033,1.22238,1.42373,16.2892,16743,20001,,
6,21,0,47.65,5.55,2200,8.47776,132,169.555,134,153,94.0407,0.782209,6.10814,2682.32,3.01274,0.0585596,2.82592,0.151704,0.0158856,1.21083,0.0246834,1.2341,1.4137,20.404,15920,20001,,
6,20,0,47.65,5.65,2300,7.65447,132,153.089,134,153,71.8048,2.97078,4.7736,3432.21,2.23184,-nan,2.55149,0.152461,0.0748902,1.19904,0.0718337,1.2136,1.39039,19.289,16143,20001,,
6,21,0,47.65,5.55,2300,7.65447,132,153.089,134,153,77.8966,0.627694,5.43367,3015.27,2.50208,0.0445728,2.55149,0.19521,0.0135263,1.13284,0.0211461,1.15311,1.40098,21.1089,15779,20001,,
6,21,0,47.65,5.55,2400,7.57221,132,151.444,134,153,69.168,1.86274,4.67138,3507.32,2.38953,0.0650634,2.52407,0.156025,0.0295457,1.16429,0.0450591,1.1897,1.38557,17.0441,16592,20001,,
6,20,0,47.65,5.65,2500,7.11226,132,142.245,134,153,62.9665,1.61708,4.88906,3351.16,2.00377,-nan,2.37075,0.146634,0.0406303,0.959347,0.0327915,0.981733,1.10399,14.5093,17099,20001,,
6,21,0,47.65,5.55,2600,7.11226,132,142.245,134,153,23.3415,6.91585,0.728055,22503.8,2.13559,0.746731,2.37075,0.186802,0.859749,4.26974,1.58457,3.54208,3.43049,14.4193,17117,20001,,
