Run,SiPM,Integrators,VGain,DaphneCh,OfflineCh,RMS
31920,HPK,OFF,2660,10433,143,3.300124553157293
31920,HPK,OFF,2660,10434,133,3.1309528693286417
31920,HPK,OFF,2660,10435,142,3.1013064996739867
31920,HPK,OFF,2660,10436,123,3.260783833530885
31920,HPK,OFF,2660,10437,152,3.0963024242457617
31920,HPK,OFF,2660,10440,126,3.3380322008209937
31920,HPK,OFF,2660,10441,128,3.2192716630881897
31920,HPK,OFF,2660,10442,136,3.307941602224937
31920,HPK,OFF,2660,10443,138,3.2985041677486713
31920,HPK,OFF,2660,10444,148,3.095189088533086
31920,HPK,OFF,2660,10445,146,3.249569155908205
31920,HPK,OFF,2660,10446,158,3.268818152767892
31920,HPK,OFF,2660,10447,156,3.260435642142062
31920,FBK,OFF,2660,10900,84,2.695600675322931
31920,FBK,OFF,2660,10901,115,2.7266883540759737
31920,FBK,OFF,2660,10902,94,2.7402623585890855
31920,FBK,OFF,2660,10903,105,2.8026264821700715
31920,FBK,OFF,2660,10904,95,2.7618673672734384
31920,FBK,OFF,2660,10905,104,2.776438595211182
31920,FBK,OFF,2660,10906,85,2.869619846791218
31920,FBK,OFF,2660,10907,114,2.9298036165777064
31920,FBK,OFF,2660,10910,86,3.152053345415432
31920,FBK,OFF,2660,10911,117,2.8933076816703283
31920,FBK,OFF,2660,10912,96,2.9520393782160155
31920,FBK,OFF,2660,10913,107,2.9982383884739563
31920,FBK,OFF,2660,10914,97,2.825635926473304
31920,FBK,OFF,2660,10915,106,2.914385602189461
31920,FBK,OFF,2660,10916,87,3.040224353798562
31920,FBK,OFF,2660,10917,116,3.032615671422005
31920,HPK,OFF,2660,10920,80,2.9414818816867245
31920,HPK,OFF,2660,10921,111,3.0838072290182925
31920,HPK,OFF,2660,10922,90,2.880599597331475
31920,HPK,OFF,2660,10923,101,3.1655585332773706
31920,HPK,OFF,2660,10924,91,3.100043477109926
31920,HPK,OFF,2660,10925,100,2.921379630166395
31920,HPK,OFF,2660,10926,81,2.7975797658892354
31920,HPK,OFF,2660,10927,110,2.926546299012748
31920,HPK,OFF,2660,10930,82,3.253228593464756
31920,HPK,OFF,2660,10931,113,3.119669061987349
31920,HPK,OFF,2660,10932,92,3.220216780248295
31920,HPK,OFF,2660,10933,103,3.468705016508839
31920,HPK,OFF,2660,10934,93,3.2562274604244705
31920,HPK,OFF,2660,10935,102,3.2940094578475705
31920,HPK,OFF,2660,10936,83,3.355472051926672
31920,HPK,OFF,2660,10937,112,3.050616676197758
31920,HPK,OFF,2660,10940,88,3.2501222547649107
31920,HPK,OFF,2660,10941,119,3.2023460414893634
31920,HPK,OFF,2660,10942,98,3.172360453177742
31920,HPK,OFF,2660,10943,109,3.195657787760145
31920,HPK,OFF,2660,10944,99,3.1871054781513886
31920,HPK,OFF,2660,10945,108,3.1144623978995876
31920,HPK,OFF,2660,10946,89,3.2753769796045193
31920,HPK,OFF,2660,10947,118,3.0714883651541807
31921,HPK,OFF,2660,11200,30,3.3232584172749657
31921,HPK,OFF,2660,11201,1,3.358952334772858
31921,HPK,OFF,2660,11202,20,3.42850441785152
31921,HPK,OFF,2660,11203,11,3.2508293139646005
31921,HPK,OFF,2660,11204,21,3.265667782344708
31921,HPK,OFF,2660,11205,10,3.3287589281309065
31921,HPK,OFF,2660,11206,31,3.3811671458916748
31921,HPK,OFF,2660,11207,0,3.4399999160603305
31921,HPK,OFF,2660,11210,32,3.0174994090289755
31921,HPK,OFF,2660,11211,3,3.007527040076307
31921,HPK,OFF,2660,11212,22,2.964753704460308
31921,HPK,OFF,2660,11213,13,3.106175832753937
31921,HPK,OFF,2660,11214,23,3.1080330810772874
31921,HPK,OFF,2660,11215,12,3.0718678382705047
31921,HPK,OFF,2660,11216,33,2.9849988009410193
31921,HPK,OFF,2660,11217,2,3.0504441017655335
31921,HPK,OFF,2660,11220,5,3.351365077188313
31921,HPK,OFF,2660,11221,36,3.2259258158649637
31921,HPK,OFF,2660,11222,15,3.5827291747825853
31921,HPK,OFF,2660,11223,26,3.3000200440524408
31921,HPK,OFF,2660,11224,16,3.358682584354219
31921,HPK,OFF,2660,11225,25,3.3520510164023976
31921,HPK,OFF,2660,11226,6,3.2558674373888854
31921,HPK,OFF,2660,11227,35,3.446804928891658
31921,HPK,OFF,2660,11230,7,3.4674962171012047
31921,HPK,OFF,2660,11231,38,3.4351247989200706
31921,HPK,OFF,2660,11232,17,3.3711707820297407
31921,HPK,OFF,2660,11233,28,3.5123473203213518
31921,HPK,OFF,2660,11234,18,3.39501133534347
31921,HPK,OFF,2660,11235,27,3.2651469595971205
31921,HPK,OFF,2660,11236,8,3.375162033271787
31921,HPK,OFF,2660,11237,37,3.1926623252044766
31921,HPK,OFF,2660,11240,9,3.2842490846864063
31921,HPK,OFF,2660,11242,19,3.4299843068754003
31921,HPK,OFF,2660,11245,29,3.2054018417129706
31921,HPK,OFF,2660,11247,39,3.262286243732297
31921,FBK,OFF,2660,11100,72,3.171538235108441
31921,FBK,OFF,2660,11101,70,3.355113086994653
31921,FBK,OFF,2660,11102,62,3.0219473614050596
31921,FBK,OFF,2660,11103,60,3.6020795585009693
31921,FBK,OFF,2660,11104,50,3.23230210998681
31921,FBK,OFF,2660,11105,52,3.286026372294578
31921,FBK,OFF,2660,11106,40,3.1560388469968137
31921,FBK,OFF,2660,11107,42,3.1101752702988246
31921,FBK,OFF,2660,11110,76,3.2493217160247436
31921,FBK,OFF,2660,11111,45,2.989357654488422
31921,FBK,OFF,2660,11112,66,3.203791078879552
31921,FBK,OFF,2660,11113,55,2.9666348792883666
31921,FBK,OFF,2660,11114,65,3.02247416067026
31921,FBK,OFF,2660,11115,56,3.204205104111618
31921,FBK,OFF,2660,11116,75,3.0977685933181753
31921,FBK,OFF,2660,11117,46,3.1709238641525506
31921,FBK,OFF,2660,11120,49,3.2236627532146236
31921,FBK,OFF,2660,11121,47,3.247181609408636
31921,FBK,OFF,2660,11122,59,3.1351001283657784
31921,FBK,OFF,2660,11123,57,3.1561608529151335
31921,FBK,OFF,2660,11124,67,3.2037850139464323
31921,FBK,OFF,2660,11125,69,3.049926400827437
31921,FBK,OFF,2660,11126,77,3.2470069729321875
31921,FBK,OFF,2660,11127,79,3.2779820887125344
31921,HPK,OFF,2660,11130,43,3.0024610584244593
31921,HPK,OFF,2660,11131,41,3.1488247133562313
31921,HPK,OFF,2660,11132,53,3.1053059835197963
31921,HPK,OFF,2660,11133,51,3.216174656538365
31921,HPK,OFF,2660,11134,61,3.1558879292320268
31921,HPK,OFF,2660,11135,63,3.122858007142683
31921,HPK,OFF,2660,11136,71,3.1482305264776143
31921,HPK,OFF,2660,11137,73,3.1096146257005506
31921,HPK,OFF,2660,11140,78,3.2670993539483275
31921,HPK,OFF,2660,11141,74,3.1411657512198254
31921,HPK,OFF,2660,11142,68,3.1899879522327774
31921,HPK,OFF,2660,11144,54,3.0313791814371345
31921,HPK,OFF,2660,11145,58,3.195987190002028
31921,HPK,OFF,2660,11146,44,3.153743951532538
31921,HPK,OFF,2660,11147,48,3.2375615561395397
31922,FBK,OFF,2527,10400,120,3.95893389671253
31922,FBK,OFF,2527,10401,151,3.5653999687865006
31922,FBK,OFF,2527,10402,130,3.6137450317876962
31922,FBK,OFF,2527,10403,141,3.5763921284021247
31922,FBK,OFF,2527,10404,131,3.552187104214991
31922,FBK,OFF,2527,10405,140,3.525441114271744
31922,FBK,OFF,2527,10406,121,3.6587743178037564
31922,FBK,OFF,2527,10407,150,3.693854096052851
31922,FBK,OFF,2527,10412,134,3.483177576504591
31922,FBK,OFF,2527,10413,145,3.261781479032421
31922,FBK,OFF,2527,10414,135,3.4691543666236
31922,FBK,OFF,2527,10415,144,3.5237681611737313
31922,FBK,OFF,2527,10416,125,3.44830697369582
31922,FBK,OFF,2527,10420,157,3.702683182274529
31922,FBK,OFF,2527,10421,159,3.687106532292109
31922,FBK,OFF,2527,10422,147,3.9020623967350128
31922,FBK,OFF,2527,10423,149,3.8120730204597106
31922,FBK,OFF,2527,10424,139,3.7808605353327835
31922,FBK,OFF,2527,10425,137,3.715692207351967
31922,FBK,OFF,2527,10426,129,3.6757938542762445
31922,FBK,OFF,2527,10427,127,3.784128676376888
31922,HPK,OFF,2527,10430,122,3.780395198793093
31922,HPK,OFF,2527,10431,153,3.8675927817857567
31922,HPK,OFF,2527,10432,132,3.8706859116294545
31922,HPK,OFF,2527,10433,143,4.070389578029348
31922,HPK,OFF,2527,10434,133,3.8307770083130386
31922,HPK,OFF,2527,10435,142,3.778247744141582
31922,HPK,OFF,2527,10436,123,3.952542298381426
31922,HPK,OFF,2527,10437,152,3.8001073391241653
31922,HPK,OFF,2527,10440,126,4.118385825032269
31922,HPK,OFF,2527,10441,128,3.8829633141787228
31922,HPK,OFF,2527,10442,136,4.006038481735028
31922,HPK,OFF,2527,10443,138,3.992772445793724
31922,HPK,OFF,2527,10444,148,3.7597990698186705
31922,HPK,OFF,2527,10445,146,3.9815853511245156
31922,HPK,OFF,2527,10446,158,3.9721267536283875
31922,HPK,OFF,2527,10447,156,3.9104479842865407
31922,FBK,OFF,2527,10900,84,3.223692118760655
31922,FBK,OFF,2527,10901,115,3.3404566838662966
31922,FBK,OFF,2527,10902,94,3.283275908777045
31922,FBK,OFF,2527,10903,105,3.3578953766836097
31922,FBK,OFF,2527,10904,95,3.3480323149777345
31922,FBK,OFF,2527,10905,104,3.4191401853544816
31922,FBK,OFF,2527,10906,85,3.4849765981164906
31922,FBK,OFF,2527,10907,114,3.605066870137613
31922,FBK,OFF,2527,10910,86,3.885402778230871
31922,FBK,OFF,2527,10911,117,3.345272028081322
31922,FBK,OFF,2527,10912,96,3.6176665592069384
31922,FBK,OFF,2527,10913,107,3.58020534528715
31922,FBK,OFF,2527,10914,97,3.610635464139131
31922,FBK,OFF,2527,10915,106,3.5460794726199887
31922,FBK,OFF,2527,10916,87,3.6858993205975694
31922,FBK,OFF,2527,10917,116,3.5277548150943634
31922,HPK,OFF,2527,10920,80,3.4648916949073802
31922,HPK,OFF,2527,10921,111,3.665823013427186
31922,HPK,OFF,2527,10922,90,3.421805665575992
31922,HPK,OFF,2527,10923,101,3.7016895789599573
31922,HPK,OFF,2527,10924,91,3.8352490110337802
31922,HPK,OFF,2527,10925,100,3.4985961456735404
31922,HPK,OFF,2527,10926,81,3.4259281034486557
31922,HPK,OFF,2527,10927,110,3.5475260152139096
31922,HPK,OFF,2527,10930,82,3.7528045728784636
31922,HPK,OFF,2527,10931,113,3.6984567684049994
31922,HPK,OFF,2527,10932,92,3.829477884505178
31922,HPK,OFF,2527,10933,103,4.033340229111923
31922,HPK,OFF,2527,10934,93,3.817425286158357
31922,HPK,OFF,2527,10935,102,3.996095224966836
31922,HPK,OFF,2527,10936,83,3.897144998098814
31922,HPK,OFF,2527,10937,112,3.7176974772517806
31922,HPK,OFF,2527,10940,88,3.790346596239288
31922,HPK,OFF,2527,10941,119,3.7435057787375245
31922,HPK,OFF,2527,10942,98,3.809941585247527
31922,HPK,OFF,2527,10943,109,3.822715683292208
31922,HPK,OFF,2527,10944,99,3.8411398956155725
31922,HPK,OFF,2527,10945,108,3.7160593970514535
31922,HPK,OFF,2527,10946,89,3.949077910106611
31922,HPK,OFF,2527,10947,118,3.6851301868428554
31923,HPK,OFF,2527,11200,30,3.9264147222020624
31923,HPK,OFF,2527,11201,1,4.155681108100754
31923,HPK,OFF,2527,11202,20,4.079961476102936
31923,HPK,OFF,2527,11203,11,3.8911231333295717
31923,HPK,OFF,2527,11204,21,3.876112389041995
31923,HPK,OFF,2527,11205,10,4.11804056601996
31923,HPK,OFF,2527,11206,31,3.9751391048330724
31923,HPK,OFF,2527,11207,0,4.129907722075618
31923,HPK,OFF,2527,11210,32,3.6733232696825233
31923,HPK,OFF,2527,11211,3,3.6492082286343974
31923,HPK,OFF,2527,11212,22,3.6229846167335884
31923,HPK,OFF,2527,11213,13,3.8949807030930628
31923,HPK,OFF,2527,11214,23,3.613519602007493
31923,HPK,OFF,2527,11215,12,3.7408854171777643
31923,HPK,OFF,2527,11216,33,3.6071714434266675
31923,HPK,OFF,2527,11217,2,3.738006006409571
31923,HPK,OFF,2527,11220,5,4.001036785385233
31923,HPK,OFF,2527,11221,36,3.9066000320535923
31923,HPK,OFF,2527,11222,15,4.275099875591246
31923,HPK,OFF,2527,11223,26,3.9722166846703155
31923,HPK,OFF,2527,11224,16,4.072258784843486
31923,HPK,OFF,2527,11225,25,4.115370904562741
31923,HPK,OFF,2527,11226,6,3.89013944702386
31923,HPK,OFF,2527,11227,35,4.019626875403827
31923,HPK,OFF,2527,11230,7,4.046438769906741
31923,HPK,OFF,2527,11231,38,4.0474371850729725
31923,HPK,OFF,2527,11232,17,3.9752581251430903
31923,HPK,OFF,2527,11233,28,4.312663122349577
31923,HPK,OFF,2527,11234,18,3.987517473445895
31923,HPK,OFF,2527,11235,27,3.9095304011030896
31923,HPK,OFF,2527,11236,8,3.997062159101038
31923,HPK,OFF,2527,11237,37,3.7730726401016095
31923,HPK,OFF,2527,11240,9,3.9863295330225488
31923,HPK,OFF,2527,11242,19,4.228145443888995
31923,HPK,OFF,2527,11245,29,3.919070820978831
31923,HPK,OFF,2527,11247,39,3.849806689402172
31923,FBK,OFF,2527,11100,72,3.7379954730257103
31923,FBK,OFF,2527,11101,70,3.971098332484253
31923,FBK,OFF,2527,11102,62,3.578780112394252
31923,FBK,OFF,2527,11103,60,4.31270152700822
31923,FBK,OFF,2527,11104,50,3.884500707858714
31923,FBK,OFF,2527,11105,52,3.7829192484599705
31923,FBK,OFF,2527,11106,40,3.767122232639581
31923,FBK,OFF,2527,11107,42,3.7219407206907986
31923,FBK,OFF,2527,11110,76,3.9930034383001316
31923,FBK,OFF,2527,11111,45,3.785987701506613
31923,FBK,OFF,2527,11112,66,3.8266842482697703
31923,FBK,OFF,2527,11113,55,3.5975650781856197
31923,FBK,OFF,2527,11114,65,3.6415354075137425
31923,FBK,OFF,2527,11115,56,3.825924167210504
31923,FBK,OFF,2527,11116,75,3.7352354890346646
31923,FBK,OFF,2527,11117,46,3.823181963706528
31923,FBK,OFF,2527,11120,49,3.752815980700384
31923,FBK,OFF,2527,11121,47,3.758237712739163
31923,FBK,OFF,2527,11122,59,3.701513425517754
31923,FBK,OFF,2527,11123,57,3.783284336510595
31923,FBK,OFF,2527,11124,67,3.806016458208211
31923,FBK,OFF,2527,11125,69,3.6686146262037393
31923,FBK,OFF,2527,11126,77,3.8142233978385613
31923,FBK,OFF,2527,11127,79,3.7470396040738474
31923,HPK,OFF,2527,11130,43,3.6759774999672805
31923,HPK,OFF,2527,11131,41,3.8460803959631913
31923,HPK,OFF,2527,11132,53,3.8121872737798888
31923,HPK,OFF,2527,11133,51,3.9025795625379907
31923,HPK,OFF,2527,11134,61,3.6552852022822964
31923,HPK,OFF,2527,11135,63,3.804689880859589
31923,HPK,OFF,2527,11136,71,3.7466274899668837
31923,HPK,OFF,2527,11137,73,3.7133198647762047
31923,HPK,OFF,2527,11140,78,3.940326848907681
31923,HPK,OFF,2527,11141,74,3.8657684180177534
31923,HPK,OFF,2527,11142,68,3.852252009619234
31923,HPK,OFF,2527,11143,64,3.988532443536735
31923,HPK,OFF,2527,11144,54,3.6828930022509416
31923,HPK,OFF,2527,11145,58,3.9066280881766646
31923,HPK,OFF,2527,11146,44,3.8099363020404815
31923,HPK,OFF,2527,11147,48,4.059722626469642
31924,FBK,OFF,2394,10400,120,4.5351196476759865
31924,FBK,OFF,2394,10401,151,4.203698585005147
31924,FBK,OFF,2394,10402,130,4.185834601880697
31924,FBK,OFF,2394,10403,141,4.1441746080337145
31924,FBK,OFF,2394,10404,131,4.138089213005275
31924,FBK,OFF,2394,10405,140,4.066364327322158
31924,FBK,OFF,2394,10406,121,4.141972928325641
31924,FBK,OFF,2394,10407,150,4.257557717894497
31924,FBK,OFF,2394,10412,134,4.0550986945012815
31924,FBK,OFF,2394,10413,145,3.8559585946478303
31924,FBK,OFF,2394,10414,135,3.9715272896772955
31924,FBK,OFF,2394,10415,144,4.031702482605069
31924,FBK,OFF,2394,10416,125,3.9598519104579224
31924,FBK,OFF,2394,10420,157,4.3949488649326405
31924,FBK,OFF,2394,10421,159,4.281911124001421
31924,FBK,OFF,2394,10422,147,4.514261407364284
31924,FBK,OFF,2394,10423,149,4.367873485907411
31924,FBK,OFF,2394,10424,139,4.392532486048665
31924,FBK,OFF,2394,10425,137,4.294214660831571
31924,FBK,OFF,2394,10426,129,4.321753994449673
31924,FBK,OFF,2394,10427,127,4.34893839947092
31924,HPK,OFF,2394,10430,122,4.404415291837977
31924,HPK,OFF,2394,10431,153,4.501613366050678
31924,HPK,OFF,2394,10432,132,4.476698863786069
31924,HPK,OFF,2394,10433,143,4.740014277930794
31924,HPK,OFF,2394,10434,133,4.521968622201391
31924,HPK,OFF,2394,10435,142,4.374890647019462
31924,HPK,OFF,2394,10436,123,4.611935230156568
31924,HPK,OFF,2394,10437,152,4.270629766539861
31924,HPK,OFF,2394,10440,126,4.671306715174876
31924,HPK,OFF,2394,10441,128,4.378283755778031
31924,HPK,OFF,2394,10442,136,4.572188122771079
31924,HPK,OFF,2394,10443,138,4.612323371790253
31924,HPK,OFF,2394,10444,148,4.292904034604456
31924,HPK,OFF,2394,10445,146,4.501798526418308
31924,HPK,OFF,2394,10446,158,4.674897991571641
31924,HPK,OFF,2394,10447,156,4.500049122122011
31924,FBK,OFF,2394,10900,84,3.8435912033397
31924,FBK,OFF,2394,10901,115,3.8986916853707854
31924,FBK,OFF,2394,10902,94,3.9515127002787636
31924,FBK,OFF,2394,10903,105,3.948153053147547
31924,FBK,OFF,2394,10904,95,3.94938956717187
31924,FBK,OFF,2394,10905,104,4.033727879627574
31924,FBK,OFF,2394,10906,85,4.124745198279117
31924,FBK,OFF,2394,10907,114,4.041513784746937
31924,FBK,OFF,2394,10910,86,4.666019702433569
31924,FBK,OFF,2394,10911,117,3.9134189868706786
31924,FBK,OFF,2394,10912,96,4.26584660924792
31924,FBK,OFF,2394,10913,107,4.084605767582884
31924,FBK,OFF,2394,10914,97,3.955443650741852
31924,FBK,OFF,2394,10915,106,4.089640532924286
31924,FBK,OFF,2394,10916,87,4.40099852523553
31924,FBK,OFF,2394,10917,116,4.2133629739711
31924,HPK,OFF,2394,10920,80,4.032168141127228
31924,HPK,OFF,2394,10921,111,4.304771582622309
31924,HPK,OFF,2394,10922,90,4.027835712417622
31924,HPK,OFF,2394,10923,101,4.353702488565277
31924,HPK,OFF,2394,10924,91,4.451446606228491
31924,HPK,OFF,2394,10925,100,4.054755329067966
31924,HPK,OFF,2394,10926,81,3.925709847084258
31924,HPK,OFF,2394,10927,110,4.021956760970462
31924,HPK,OFF,2394,10930,82,4.360034214540608
31924,HPK,OFF,2394,10931,113,4.254317413902472
31924,HPK,OFF,2394,10932,92,4.448429817427576
31924,HPK,OFF,2394,10933,103,4.692816827254372
31924,HPK,OFF,2394,10934,93,4.549969014775492
31924,HPK,OFF,2394,10935,102,4.542773866132477
31924,HPK,OFF,2394,10936,83,4.727859982294137
31924,HPK,OFF,2394,10937,112,4.345384901290292
31924,HPK,OFF,2394,10940,88,4.387426204420376
31924,HPK,OFF,2394,10941,119,4.320530743781395
31924,HPK,OFF,2394,10942,98,4.4314366965965934
31924,HPK,OFF,2394,10943,109,4.373134484417724
31924,HPK,OFF,2394,10944,99,4.433477695459101
31924,HPK,OFF,2394,10945,108,4.28088415860835
31924,HPK,OFF,2394,10946,89,4.539947075337023
31924,HPK,OFF,2394,10947,118,4.195581183074588
31925,HPK,OFF,2394,11200,30,4.490535047043833
31925,HPK,OFF,2394,11201,1,4.475423671587374
31925,HPK,OFF,2394,11202,20,4.670793664387377
31925,HPK,OFF,2394,11203,11,4.377932699770133
31925,HPK,OFF,2394,11204,21,4.400515111756574
31925,HPK,OFF,2394,11205,10,4.560418857214486
31925,HPK,OFF,2394,11206,31,4.517976467223733
31925,HPK,OFF,2394,11207,0,4.7402818559263835
31925,HPK,OFF,2394,11210,32,4.244935481807098
31925,HPK,OFF,2394,11211,3,4.369023059366743
31925,HPK,OFF,2394,11212,22,4.32089331628562
31925,HPK,OFF,2394,11213,13,4.432644092915094
31925,HPK,OFF,2394,11214,23,4.234526155606026
31925,HPK,OFF,2394,11215,12,4.46206121646096
31925,HPK,OFF,2394,11216,33,4.278730908602469
31925,HPK,OFF,2394,11217,2,4.3315373775315384
31925,HPK,OFF,2394,11220,5,4.600863906750442
31925,HPK,OFF,2394,11221,36,4.471109920901809
31925,HPK,OFF,2394,11222,15,5.0374904883367435
31925,HPK,OFF,2394,11223,26,4.557288993101662
31925,HPK,OFF,2394,11224,16,4.531102230403124
31925,HPK,OFF,2394,11225,25,4.5737325107008155
31925,HPK,OFF,2394,11226,6,4.542371599019982
31925,HPK,OFF,2394,11227,35,4.6689340533409585
31925,HPK,OFF,2394,11230,7,4.604275209612456
31925,HPK,OFF,2394,11231,38,4.56854716116029
31925,HPK,OFF,2394,11232,17,4.544869478103525
31925,HPK,OFF,2394,11233,28,4.776571096605829
31925,HPK,OFF,2394,11234,18,4.58736387865214
31925,HPK,OFF,2394,11235,27,4.486416885952337
31925,HPK,OFF,2394,11236,8,4.624876455301497
31925,HPK,OFF,2394,11237,37,4.281686153974286
31925,HPK,OFF,2394,11240,9,4.674298578374702
31925,HPK,OFF,2394,11242,19,4.961743520219255
31925,HPK,OFF,2394,11245,29,4.574976882855223
31925,HPK,OFF,2394,11247,39,4.604918929204837
31925,FBK,OFF,2394,11100,72,4.224245662851658
31925,FBK,OFF,2394,11101,70,4.83343382680763
31925,FBK,OFF,2394,11102,62,4.1003973398500655
31925,FBK,OFF,2394,11103,60,4.995625718673141
31925,FBK,OFF,2394,11104,50,4.496539556086435
31925,FBK,OFF,2394,11105,52,4.465638464573991
31925,FBK,OFF,2394,11106,40,4.297812639350227
31925,FBK,OFF,2394,11107,42,4.211862352811799
31925,FBK,OFF,2394,11110,76,4.554306487963238
31925,FBK,OFF,2394,11111,45,4.124992544648298
31925,FBK,OFF,2394,11112,66,4.419811695089206
31925,FBK,OFF,2394,11113,55,4.183525639253881
31925,FBK,OFF,2394,11114,65,4.29219920802976
31925,FBK,OFF,2394,11115,56,4.523637486216944
31925,FBK,OFF,2394,11116,75,4.3579245853054935
31925,FBK,OFF,2394,11117,46,4.47973162500996
31925,FBK,OFF,2394,11120,49,4.317208210295066
31925,FBK,OFF,2394,11121,47,4.302114064422017
31925,FBK,OFF,2394,11122,59,4.2903846385423074
31925,FBK,OFF,2394,11123,57,4.3213551376187525
31925,FBK,OFF,2394,11124,67,4.390046429448845
31925,FBK,OFF,2394,11125,69,4.185722737324976
31925,FBK,OFF,2394,11126,77,4.399467802259616
31925,FBK,OFF,2394,11127,79,4.285750801104923
31925,HPK,OFF,2394,11130,43,4.381811963499295
31925,HPK,OFF,2394,11131,41,4.516081212006596
31925,HPK,OFF,2394,11132,53,4.523110888111645
31925,HPK,OFF,2394,11133,51,4.6614482689250405
31925,HPK,OFF,2394,11134,61,4.288723597687714
31925,HPK,OFF,2394,11135,63,4.559203269416849
31925,HPK,OFF,2394,11136,71,4.510846101934039
31925,HPK,OFF,2394,11137,73,4.436381664042018
31925,HPK,OFF,2394,11140,78,4.582665881072166
31925,HPK,OFF,2394,11141,74,4.440399589832527
31925,HPK,OFF,2394,11142,68,4.5048580036855395
31925,HPK,OFF,2394,11143,64,4.653597986351964
31925,HPK,OFF,2394,11144,54,4.33391058060342
31925,HPK,OFF,2394,11145,58,4.538668196633799
31925,HPK,OFF,2394,11146,44,4.403956135851996
31925,HPK,OFF,2394,11147,48,4.460164774159095
31926,FBK,OFF,2261,10400,120,5.270398358782086
31926,FBK,OFF,2261,10401,151,4.866059059627102
31926,FBK,OFF,2261,10402,130,4.968641534150445
31926,FBK,OFF,2261,10403,141,4.892623631654091
31926,FBK,OFF,2261,10404,131,4.843422945920551
31926,FBK,OFF,2261,10405,140,4.7855361854413925
31926,FBK,OFF,2261,10406,121,4.902486330350025
31926,FBK,OFF,2261,10407,150,5.018369260788066
31926,FBK,OFF,2261,10411,155,4.503952476759542
31926,FBK,OFF,2261,10412,134,4.785060178027888
31926,FBK,OFF,2261,10413,145,4.518264999905261
31926,FBK,OFF,2261,10414,135,4.745579109541803
31926,FBK,OFF,2261,10415,144,4.731424203762496
31926,FBK,OFF,2261,10416,125,4.732220992220734
31926,FBK,OFF,2261,10420,157,5.07639410790496
31926,FBK,OFF,2261,10421,159,5.145249723043813
31926,FBK,OFF,2261,10422,147,5.472866045833347
31926,FBK,OFF,2261,10423,149,5.247783628389418
31926,FBK,OFF,2261,10424,139,5.347175345393195
31926,FBK,OFF,2261,10425,137,5.118638532309083
31926,FBK,OFF,2261,10426,129,5.11051503575954
31926,FBK,OFF,2261,10427,127,5.23244492836658
31926,HPK,OFF,2261,10430,122,5.227911006993129
31926,HPK,OFF,2261,10431,153,5.37686795372879
31926,HPK,OFF,2261,10432,132,5.383375941211743
31926,HPK,OFF,2261,10433,143,5.6171958673842335
31926,HPK,OFF,2261,10434,133,5.310117372971052
31926,HPK,OFF,2261,10435,142,5.207881187997041
31926,HPK,OFF,2261,10436,123,5.50421475910682
31926,HPK,OFF,2261,10437,152,5.149510430714193
31926,HPK,OFF,2261,10440,126,5.534312061732531
31926,HPK,OFF,2261,10441,128,5.252990097784363
31926,HPK,OFF,2261,10442,136,5.730146006363209
31926,HPK,OFF,2261,10443,138,5.548492573572926
31926,HPK,OFF,2261,10444,148,5.1442266022078496
31926,HPK,OFF,2261,10445,146,5.388790755029432
31926,HPK,OFF,2261,10446,158,5.499349603684749
31926,HPK,OFF,2261,10447,156,5.291532877154358
31926,FBK,OFF,2261,10900,84,4.4675973873200086
31926,FBK,OFF,2261,10901,115,4.572841281772774
31926,FBK,OFF,2261,10902,94,4.537425194299851
31926,FBK,OFF,2261,10903,105,4.673209362521749
31926,FBK,OFF,2261,10904,95,4.619038364286909
31926,FBK,OFF,2261,10905,104,4.674724454261698
31926,FBK,OFF,2261,10906,85,4.893374924189869
31926,FBK,OFF,2261,10907,114,4.65286946387222
31926,FBK,OFF,2261,10910,86,5.317735352214786
31926,FBK,OFF,2261,10911,117,4.579475710851768
31926,FBK,OFF,2261,10912,96,4.974591021644512
31926,FBK,OFF,2261,10913,107,4.838011680817351
31926,FBK,OFF,2261,10914,97,4.653216154792575
31926,FBK,OFF,2261,10915,106,4.8263827778415695
31926,FBK,OFF,2261,10916,87,5.272322901433359
31926,FBK,OFF,2261,10917,116,4.969745332113772
31926,HPK,OFF,2261,10920,80,4.701123468678035
31926,HPK,OFF,2261,10921,111,5.086465127118179
31926,HPK,OFF,2261,10922,90,4.723347991908939
31926,HPK,OFF,2261,10923,101,5.09513070140409
31926,HPK,OFF,2261,10924,91,5.258729778989232
31926,HPK,OFF,2261,10925,100,4.738615624665591
31926,HPK,OFF,2261,10926,81,4.713544439209918
31926,HPK,OFF,2261,10927,110,4.747555481381065
31926,HPK,OFF,2261,10930,82,5.2963805522743845
31926,HPK,OFF,2261,10931,113,5.196775874877394
31926,HPK,OFF,2261,10932,92,5.560396476323101
31926,HPK,OFF,2261,10933,103,5.665982011875527
31926,HPK,OFF,2261,10934,93,5.404811497841579
31926,HPK,OFF,2261,10935,102,5.488077028937715
31926,HPK,OFF,2261,10936,83,5.51299502815203
31926,HPK,OFF,2261,10937,112,5.2683961439215885
31926,HPK,OFF,2261,10940,88,5.305047884488761
31926,HPK,OFF,2261,10941,119,5.248463822182207
31926,HPK,OFF,2261,10942,98,5.2673132479422335
31926,HPK,OFF,2261,10943,109,5.314388517767351
31926,HPK,OFF,2261,10944,99,5.4158870155494965
31926,HPK,OFF,2261,10945,108,5.197005266296255
