ConfigNumber,OfflineCh,Integrators,VGain,RMS
28,77,OFF,1862,9.38064703853777
28,78,OFF,1862,9.93336963567038
28,79,OFF,1862,9.028197396922144
28,80,OFF,1862,8.292861443591836
28,81,OFF,1862,8.22538293446187
28,82,OFF,1862,9.467715660916577
28,83,OFF,1862,9.795860866084166
28,84,OFF,1862,7.766120065016096
28,85,OFF,1862,8.5646709575575
28,86,OFF,1862,9.860616243161674
28,87,OFF,1862,9.277383708424583
28,88,OFF,1862,9.226495463054311
28,89,OFF,1862,9.63560630596025
28,90,OFF,1862,8.364852047341056
28,91,OFF,1862,9.40313431310175
28,92,OFF,1862,9.626655643490215
28,93,OFF,1862,9.81625573037662
28,94,OFF,1862,8.000640359770248
28,95,OFF,1862,8.283323646203094
28,96,OFF,1862,9.02828321355949
28,97,OFF,1862,8.427273604956296
28,98,OFF,1862,9.274864673991162
28,99,OFF,1862,9.405989630859173
28,100,OFF,1862,8.349114058908421
28,101,OFF,1862,9.09523131319042
28,102,OFF,1862,9.686631621213577
28,103,OFF,1862,10.131899640649166
28,104,OFF,1862,8.30701850498901
28,105,OFF,1862,8.300893563078263
28,106,OFF,1862,8.743588793050062
28,107,OFF,1862,8.71655092561434
28,108,OFF,1862,9.177489582458382
28,109,OFF,1862,9.108166018847884
28,110,OFF,1862,8.363871521815549
28,111,OFF,1862,9.108677636847805
28,112,OFF,1862,9.065207729220152
28,113,OFF,1862,9.276306102807492
28,114,OFF,1862,8.574469267652532
28,115,OFF,1862,8.121533355908332
28,116,OFF,1862,8.9112237389006
28,117,OFF,1862,8.189540166701104
28,118,OFF,1862,8.858257672830243
28,119,OFF,1862,9.244516189144004
28,120,OFF,1862,9.522787058163685
28,121,OFF,1862,8.837296517451014
28,122,OFF,1862,9.572077446390177
28,123,OFF,1862,9.918820021347258
28,124,OFF,1862,8.978636512700636
28,125,OFF,1862,8.42280283776094
28,126,OFF,1862,9.825978801736294
28,127,OFF,1862,9.630817915114314
28,128,OFF,1862,9.420847202499107
28,129,OFF,1862,9.00821102123108
28,130,OFF,1862,8.658138440416172
28,131,OFF,1862,8.681905909585696
28,132,OFF,1862,9.70077516803264
28,133,OFF,1862,9.641046457665595
28,134,OFF,1862,8.613282038033622
28,135,OFF,1862,8.519151323699585
28,136,OFF,1862,9.763737767098894
28,137,OFF,1862,9.171017724051822
28,138,OFF,1862,9.672628973824493
28,139,OFF,1862,9.600497992512553
28,140,OFF,1862,8.547990622096432
28,141,OFF,1862,8.886764178894143
28,142,OFF,1862,9.27432254551996
28,143,OFF,1862,10.221800371906106
28,144,OFF,1862,8.451436854970575
28,145,OFF,1862,8.113944274081136
28,146,OFF,1862,9.618687397270238
28,147,OFF,1862,9.690482419723557
28,148,OFF,1862,9.040306175916829
28,149,OFF,1862,9.27504724472094
28,150,OFF,1862,8.81085130868425
28,151,OFF,1862,8.689059385099739
28,152,OFF,1862,9.455945718116226
28,153,OFF,1862,9.593645107213597
28,154,OFF,1862,8.978636512700636
28,155,OFF,1862,8.04496282654617
28,156,OFF,1862,9.460436250040429
28,157,OFF,1862,9.090713173385998
28,158,OFF,1862,9.763710308235366
28,159,OFF,1862,9.056005973130022
29,0,OFF,1729,12.882578163819783
29,1,OFF,1729,11.911017034047564
29,2,OFF,1729,11.639687196309154
29,3,OFF,1729,11.413096259711844
29,4,OFF,1729,11.231167487149603
29,5,OFF,1729,12.156191623273804
29,6,OFF,1729,11.95019750704667
29,7,OFF,1729,12.343158408797816
29,8,OFF,1729,12.078036272840585
29,9,OFF,1729,12.498817752492974
29,10,OFF,1729,12.258599516935792
29,11,OFF,1729,11.819935049875683
29,12,OFF,1729,11.96202485247018
29,13,OFF,1729,11.764802101182848
29,14,OFF,1729,11.231167487149603
29,15,OFF,1729,13.3894403251957
29,16,OFF,1729,12.070793261545624
29,17,OFF,1729,12.198650317182706
29,18,OFF,1729,12.339831131627855
29,19,OFF,1729,13.434659044775074
29,20,OFF,1729,12.7473688868761
29,21,OFF,1729,11.834437149421149
29,22,OFF,1729,11.608873686856432
29,23,OFF,1729,11.183398100678126
29,24,OFF,1729,11.231167487149603
29,25,OFF,1729,12.302119710335898
29,26,OFF,1729,12.303347128345363
29,27,OFF,1729,11.884074260062638
29,28,OFF,1729,12.784742423878454
29,29,OFF,1729,12.43483448365307
29,30,OFF,1729,12.10345546112926
29,31,OFF,1729,12.262791440474205
29,32,OFF,1729,11.357828291682504
29,33,OFF,1729,11.24760787284992
29,34,OFF,1729,11.231167487149603
29,35,OFF,1729,12.550018394988085
29,36,OFF,1729,12.362239597016863
29,37,OFF,1729,11.378748106192267
29,38,OFF,1729,12.407456222750968
29,39,OFF,1729,12.023117523386873
29,40,OFF,1729,11.741688725087364
29,41,OFF,1729,12.234765318427243
29,42,OFF,1729,11.303711875643266
29,43,OFF,1729,11.49719518691026
29,44,OFF,1729,12.132312201311946
29,45,OFF,1729,10.81420997241003
29,46,OFF,1729,12.023944784811762
29,47,OFF,1729,11.874753674199043
29,48,OFF,1729,12.715988977421215
29,49,OFF,1729,11.437325070955492
29,50,OFF,1729,12.126987794942872
29,51,OFF,1729,12.442969010422104
29,52,OFF,1729,12.469670125538013
29,53,OFF,1729,12.21693738918356
29,54,OFF,1729,11.878788030628852
29,55,OFF,1729,10.953083735398137
29,56,OFF,1729,11.917824922112295
29,57,OFF,1729,11.654407208793534
29,58,OFF,1729,12.298828194776751
29,59,OFF,1729,11.325532566393166
29,60,OFF,1729,13.93905204875025
29,61,OFF,1729,11.398232205929824
29,62,OFF,1729,11.12311073205742
29,63,OFF,1729,11.980926749640664
29,64,OFF,1729,13.069705341519542
29,65,OFF,1729,11.28023523654224
29,66,OFF,1729,11.84270743982305
29,67,OFF,1729,11.830016026684788
29,68,OFF,1729,12.539764010981834
29,69,OFF,1729,11.251278764532604
29,70,OFF,1729,12.78185327112131
29,71,OFF,1729,11.543903410491035
29,72,OFF,1729,11.231167487149603
29,73,OFF,1729,11.377806481893924
29,74,OFF,1729,12.309626688165618
29,75,OFF,1729,11.47468564391215
29,76,OFF,1729,11.723496999883224
29,77,OFF,1729,11.624152124015705
29,78,OFF,1729,12.53999534068533
29,79,OFF,1729,11.18659774287325
29,80,OFF,1729,10.328144472561574
29,81,OFF,1729,10.212471937091422
29,82,OFF,1729,11.93246478503105
29,83,OFF,1729,12.30788738381508
29,84,OFF,1729,9.713104461717084
29,85,OFF,1729,10.678237187294124
29,86,OFF,1729,12.074873726460678
29,87,OFF,1729,11.559319638096463
29,88,OFF,1729,11.695554414100055
29,89,OFF,1729,12.182794005363728
29,90,OFF,1729,10.554167422166108
29,91,OFF,1729,11.996671168467447
29,92,OFF,1729,12.068545092471666
29,93,OFF,1729,12.21014243104656
29,94,OFF,1729,10.0170778833319
29,95,OFF,1729,10.28132671562978
29,96,OFF,1729,11.18213892167488
29,97,OFF,1729,10.479401011870673
29,98,OFF,1729,11.735942095834544
29,99,OFF,1729,11.915361657755136
29,100,OFF,1729,10.525032893819754
29,101,OFF,1729,11.30912813163308
29,102,OFF,1729,12.333897882104967
29,103,OFF,1729,12.866681053565143
29,104,OFF,1729,10.39365802418451
29,105,OFF,1729,10.442031785886671
29,106,OFF,1729,10.93696585448736
29,107,OFF,1729,11.121276875978912
29,108,OFF,1729,11.666428160555869
29,109,OFF,1729,11.536204609161013
29,110,OFF,1729,10.387138439014745
29,111,OFF,1729,11.53375024893696
29,112,OFF,1729,11.35505231475558
29,113,OFF,1729,11.716987073277988
29,114,OFF,1729,10.445856281184984
29,115,OFF,1729,10.280565217870755
29,116,OFF,1729,11.130549856574724
29,117,OFF,1729,10.689273396147888
29,118,OFF,1729,11.223447009378004
29,119,OFF,1729,11.70608691464808
29,120,OFF,1729,11.944962301339148
29,121,OFF,1729,10.980368937953722
29,122,OFF,1729,11.809265178510689
29,123,OFF,1729,12.454036877964006
29,124,OFF,1729,11.231167487149603
29,125,OFF,1729,10.556523475816364
29,126,OFF,1729,12.378661772189457
29,127,OFF,1729,11.68448917466772
29,128,OFF,1729,11.83369839742603
29,129,OFF,1729,11.377895806861602
29,130,OFF,1729,10.88857819855182
29,131,OFF,1729,10.89316830124141
29,132,OFF,1729,12.170803496016418
29,133,OFF,1729,12.195141094516837
29,134,OFF,1729,11.041970123357736
29,135,OFF,1729,10.648745099274628
29,136,OFF,1729,12.254736289549228
29,137,OFF,1729,11.443264510016515
29,138,OFF,1729,12.191544478562806
29,139,OFF,1729,11.958240344110385
29,140,OFF,1729,10.888207422495793
29,141,OFF,1729,11.05404401360319
29,142,OFF,1729,11.74767715665918
29,143,OFF,1729,12.940927668075467
29,144,OFF,1729,10.667496201528175
29,145,OFF,1729,10.171224495181807
29,146,OFF,1729,12.44974825777944
29,147,OFF,1729,12.241562905382166
29,148,OFF,1729,11.268667923761493
29,149,OFF,1729,11.699208470686626
29,150,OFF,1729,11.323811405164482
29,151,OFF,1729,11.00125953212086
29,152,OFF,1729,11.550473440433668
29,153,OFF,1729,12.109240297954686
29,154,OFF,1729,11.231167487149603
29,155,OFF,1729,10.209314645572183
29,156,OFF,1729,11.72612031942294
29,157,OFF,1729,11.399704762453451
29,158,OFF,1729,12.279993680724056
29,159,OFF,1729,11.545234315295613
3,0,ON,2381,4.7056290285962925
3,1,ON,2381,4.320183106025159
3,2,ON,2380,4.354098056529435
3,3,ON,2380,4.236650321928883
3,4,ON,2204,4.389950185814556
3,5,ON,2392,4.502512841479772
3,6,ON,2392,4.361293647289843
3,7,ON,2396,4.420099954979357
3,8,ON,2396,4.298943515403938
3,9,ON,2396,4.496432884883938
3,10,ON,2381,4.51193031269567
3,11,ON,2381,4.389066401451252
3,12,ON,2380,4.450736440882968
3,13,ON,2380,4.425434568033999
3,14,ON,2204,4.389950185814556
3,15,ON,2392,4.958536066593224
3,16,ON,2392,4.325773602683519
3,17,ON,2396,4.365506484589504
3,18,ON,2396,4.453746859887595
3,19,ON,2396,4.801093325160523
3,20,ON,2381,4.525856990206047
3,21,ON,2381,4.28644188870691
3,22,ON,2380,4.307958070104298
3,23,ON,2380,4.301939763874191
3,24,ON,2204,4.389950185814556
3,25,ON,2392,4.516458823910376
3,26,ON,2392,4.504553974469426
3,27,ON,2396,4.288698232166633
3,28,ON,2396,4.615889408032996
3,29,ON,2396,4.356069379887595
3,30,ON,2381,4.355621034808033
3,31,ON,2381,4.4135651719242
3,32,ON,2380,4.287604602408216
3,33,ON,2380,4.152812289434923
3,34,ON,2204,4.389950185814556
3,35,ON,2392,4.565004011994759
3,36,ON,2392,4.475266823811825
3,37,ON,2396,4.120789320386149
3,38,ON,2396,4.3754748282585085
3,39,ON,2396,4.395555071466233
3,40,ON,2273,4.389950185814556
3,41,ON,2372,4.485176628052971
3,42,ON,2273,4.389950185814556
3,43,ON,2372,4.378208227061812
3,44,ON,2403,4.242048729193416
3,45,ON,2290,4.389950185814556
3,46,ON,2290,4.389950185814556
3,47,ON,2315,4.389950185814556
3,48,ON,2403,4.346636097403374
3,49,ON,2315,4.389950185814556
3,50,ON,2273,4.389950185814556
3,51,ON,2372,4.595980693109343
3,52,ON,2273,4.389950185814556
3,53,ON,2372,4.65062833698029
3,54,ON,2403,4.188996784038024
3,55,ON,2290,4.389950185814556
3,56,ON,2290,4.389950185814556
3,57,ON,2315,4.389950185814556
3,58,ON,2403,4.393581700833858
3,59,ON,2315,4.389950185814556
3,60,ON,2273,4.389950185814556
3,61,ON,2372,4.279620631643077
3,62,ON,2273,4.389950185814556
3,63,ON,2372,4.462976643169604
3,64,ON,2403,4.597894823096004
3,65,ON,2290,4.389950185814556
3,66,ON,2290,4.389950185814556
3,67,ON,2315,4.389950185814556
3,68,ON,2403,4.379789406072858
3,69,ON,2315,4.389950185814556
3,70,ON,2273,4.389950185814556
3,71,ON,2372,4.380404861087012
3,72,ON,2273,4.389950185814556
3,73,ON,2372,4.309826389785538
3,74,ON,2403,4.152492589824817
3,75,ON,2290,4.389950185814556
3,76,ON,2290,4.389950185814556
3,77,ON,2315,4.389950185814556
3,78,ON,2403,4.299229071384812
3,79,ON,2315,4.389950185814556
3,80,ON,2366,4.788187862259325
3,81,ON,2366,4.788187862259325
3,82,ON,2354,4.854234929189751
3,83,ON,2354,4.854234929189751
3,84,ON,2264,4.389950185814556
3,85,ON,2264,4.389950185814556
3,86,ON,2122,4.389950185814556
3,87,ON,2122,4.389950185814556
3,88,ON,2393,4.639581961665867
3,89,ON,2393,4.639581961665867
3,90,ON,2366,4.788187862259325
3,91,ON,2366,4.788187862259325
3,92,ON,2354,4.854234929189751
3,93,ON,2354,4.854234929189751
3,94,ON,2264,4.389950185814556
3,95,ON,2264,4.389950185814556
3,96,ON,2122,4.389950185814556
3,97,ON,2122,4.389950185814556
3,98,ON,2393,4.639581961665867
3,99,ON,2393,4.639581961665867
3,100,ON,2366,4.788187862259325
3,101,ON,2366,4.788187862259325
3,102,ON,2354,4.854234929189751
3,103,ON,2354,4.854234929189751
3,104,ON,2264,4.389950185814556
3,105,ON,2264,4.389950185814556
3,106,ON,2122,4.389950185814556
3,107,ON,2122,4.389950185814556
3,108,ON,2393,4.639581961665867
3,109,ON,2393,4.639581961665867
3,110,ON,2366,4.788187862259325
3,111,ON,2366,4.788187862259325
3,112,ON,2354,4.854234929189751
3,113,ON,2354,4.854234929189751
3,114,ON,2264,4.389950185814556
3,115,ON,2264,4.389950185814556
3,116,ON,2122,4.389950185814556
3,117,ON,2122,4.389950185814556
3,118,ON,2393,4.639581961665867
3,119,ON,2393,4.639581961665867
3,120,ON,2250,4.389950185814556
3,121,ON,2250,4.389950185814556
3,122,ON,2250,5.052376129981028
3,123,ON,2250,5.052376129981028
3,124,ON,2250,4.389950185814556
3,125,ON,2250,4.389950185814556
3,126,ON,2250,5.052376129981028
3,127,ON,2250,4.389950185814556
3,128,ON,2250,5.052376129981028
3,129,ON,2250,4.389950185814556
3,130,ON,2250,4.389950185814556
3,131,ON,2250,4.389950185814556
3,132,ON,2250,5.052376129981028
3,133,ON,2250,5.052376129981028
3,134,ON,2250,4.389950185814556
3,135,ON,2250,4.389950185814556
3,136,ON,2250,5.052376129981028
3,137,ON,2250,4.389950185814556
3,138,ON,2250,5.052376129981028
3,139,ON,2250,4.389950185814556
3,140,ON,2250,4.389950185814556
3,141,ON,2250,4.389950185814556
3,142,ON,2250,5.052376129981028
3,143,ON,2250,5.052376129981028
3,144,ON,2250,4.389950185814556
3,145,ON,2250,4.389950185814556
3,146,ON,2250,5.052376129981028
3,147,ON,2250,4.389950185814556
3,148,ON,2250,5.052376129981028
3,149,ON,2250,4.389950185814556
3,150,ON,2250,4.389950185814556
3,151,ON,2250,4.389950185814556
3,152,ON,2250,5.052376129981028
3,153,ON,2250,5.052376129981028
3,154,ON,2250,4.389950185814556
3,155,ON,2250,4.389950185814556
3,156,ON,2250,5.052376129981028
3,157,ON,2250,4.389950185814556
3,158,ON,2250,5.052376129981028
3,159,ON,2250,4.389950185814556
30,0,OFF,1596,15.583613787624442
30,1,OFF,1596,14.373231424880048
30,2,OFF,1596,14.163999859120734
30,3,OFF,1596,13.979116207687472
30,4,OFF,1596,13.60668138084079
30,5,OFF,1596,14.89700961688622
30,6,OFF,1596,14.510989249009445
30,7,OFF,1596,15.047153694558355
30,8,OFF,1596,14.730410868906272
30,9,OFF,1596,15.244155763544327
30,10,OFF,1596,14.85477478381725
30,11,OFF,1596,14.285545922256013
30,12,OFF,1596,14.542797217689165
30,13,OFF,1596,14.355025730719127
30,14,OFF,1596,13.60668138084079
30,15,OFF,1596,16.43444921192077
30,16,OFF,1596,14.645831173102426
30,17,OFF,1596,14.833512678213443
30,18,OFF,1596,15.094844680570482
30,19,OFF,1596,16.44881364910543
30,20,OFF,1596,15.41434760418959
30,21,OFF,1596,14.305499138572667
30,22,OFF,1596,14.128057772404151
30,23,OFF,1596,13.738052006093756
30,24,OFF,1596,13.60668138084079
30,25,OFF,1596,15.12948070162713
30,26,OFF,1596,14.950708690951515
30,27,OFF,1596,14.534880698421698
30,28,OFF,1596,15.552025852102776
30,29,OFF,1596,15.132003006108556
30,30,OFF,1596,14.703299378815569
30,31,OFF,1596,14.696942193520918
30,32,OFF,1596,13.886803381645471
30,33,OFF,1596,13.843498457490998
30,34,OFF,1596,13.60668138084079
30,35,OFF,1596,15.257844866924067
30,36,OFF,1596,14.797413938165272
30,37,OFF,1596,13.934112981790612
30,38,OFF,1596,15.07360525421998
30,39,OFF,1596,14.665344285021934
30,40,OFF,1596,14.249748178928328
30,41,OFF,1596,14.989236660224543
30,42,OFF,1596,13.734211699230965
30,43,OFF,1596,14.26605692302157
30,44,OFF,1596,14.766879797075642
30,45,OFF,1596,13.253891806699748
30,46,OFF,1596,14.769481000857397
30,47,OFF,1596,14.454640334486704
30,48,OFF,1596,15.242521793603665
30,49,OFF,1596,13.928412460478905
30,50,OFF,1596,14.844186660829134
30,51,OFF,1596,15.281344694079523
30,52,OFF,1596,15.075594458450407
30,53,OFF,1596,15.035804825498062
30,54,OFF,1596,14.433662051015435
30,55,OFF,1596,13.638187169751667
30,56,OFF,1596,14.542572507684811
30,57,OFF,1596,14.210353843415897
30,58,OFF,1596,14.959191948294135
30,59,OFF,1596,13.929037180464949
30,60,OFF,1596,16.875277938450918
30,61,OFF,1596,14.030218151787864
30,62,OFF,1596,13.562629809202368
30,63,OFF,1596,14.779041895594606
30,64,OFF,1596,15.86364172658526
30,65,OFF,1596,13.69118646693288
30,66,OFF,1596,14.481620557678903
30,67,OFF,1596,14.39245416545634
30,68,OFF,1596,15.253838106952584
30,69,OFF,1596,13.641845059132685
30,70,OFF,1596,15.597905659684333
30,71,OFF,1596,14.31116991813488
30,72,OFF,1596,13.60668138084079
30,73,OFF,1596,14.135243056438886
30,74,OFF,1596,14.694648767827658
30,75,OFF,1596,14.103142343302364
30,76,OFF,1596,14.34481746514024
30,77,OFF,1596,14.267046473259596
30,78,OFF,1596,15.275456267679903
30,79,OFF,1596,13.703471140735866
30,80,OFF,1596,12.764366409715011
30,81,OFF,1596,12.779306825807724
30,82,OFF,1596,14.385837278132488
30,83,OFF,1596,14.585502431383086
30,84,OFF,1596,11.938287001466062
30,85,OFF,1596,13.1885794397129
30,86,OFF,1596,15.075699503596468
30,87,OFF,1596,14.27118511061009
30,88,OFF,1596,14.194140924629153
30,89,OFF,1596,14.679714035395437
30,90,OFF,1596,13.07269919313311
30,91,OFF,1596,14.618871118592535
30,92,OFF,1596,14.335351542500073
30,93,OFF,1596,14.507719651262349
30,94,OFF,1596,12.365732323622764
30,95,OFF,1596,12.737074058314787
30,96,OFF,1596,13.885261951074718
30,97,OFF,1596,13.004873801262676
30,98,OFF,1596,14.029234753543507
30,99,OFF,1596,14.27458353810226
30,100,OFF,1596,12.9234436821575
30,101,OFF,1596,14.04717293406626
30,102,OFF,1596,14.864967971256194
30,103,OFF,1596,15.345341808489016
30,104,OFF,1596,12.839350052304852
30,105,OFF,1596,12.822318448552654
30,106,OFF,1596,13.49896969580879
30,107,OFF,1596,13.618366674900546
30,108,OFF,1596,13.859704830904514
30,109,OFF,1596,13.906797987891425
30,110,OFF,1596,13.162764304706473
30,111,OFF,1596,14.076179307732035
30,112,OFF,1596,13.439927977117105
30,113,OFF,1596,13.931175342720628
30,114,OFF,1596,12.762889354038215
30,115,OFF,1596,12.775915850796682
30,116,OFF,1596,13.9907311356377
30,117,OFF,1596,12.50988552116717
30,118,OFF,1596,13.614443677847571
30,119,OFF,1596,14.28318131797926
30,120,OFF,1596,14.663233510356443
30,121,OFF,1596,13.789243682623564
30,122,OFF,1596,14.345011819465414
30,123,OFF,1596,15.099141196751976
30,124,OFF,1596,13.60668138084079
30,125,OFF,1596,13.048619175927222
30,126,OFF,1596,15.027796289823636
30,127,OFF,1596,14.172024520923088
30,128,OFF,1596,14.314512494318343
30,129,OFF,1596,13.746947441736404
30,130,OFF,1596,13.259709824157724
30,131,OFF,1596,13.51616223007994
30,132,OFF,1596,14.769547268648283
30,133,OFF,1596,14.748527366923916
30,134,OFF,1596,13.271049611232526
30,135,OFF,1596,13.22146225973846
30,136,OFF,1596,14.965379702643125
30,137,OFF,1596,13.970346589808017
30,138,OFF,1596,14.681588547473956
30,139,OFF,1596,14.488923495543853
30,140,OFF,1596,13.212555548406216
30,141,OFF,1596,14.05584466345401
30,142,OFF,1596,14.234711934992347
30,143,OFF,1596,15.779474042680745
30,144,OFF,1596,12.993521196763115
30,145,OFF,1596,12.480570968660398
30,146,OFF,1596,14.716597267322935
30,147,OFF,1596,14.689190235553804
30,148,OFF,1596,13.667506883408011
30,149,OFF,1596,14.301541262480736
30,150,OFF,1596,13.925983913754129
30,151,OFF,1596,13.503216821203567
30,152,OFF,1596,14.181236678386284
30,153,OFF,1596,14.695124109281387
30,154,OFF,1596,13.60668138084079
30,155,OFF,1596,12.373666464598202
30,156,OFF,1596,14.197126221702874
30,157,OFF,1596,13.780414557022432
30,158,OFF,1596,14.852523267367385
30,159,OFF,1596,13.910483367974136
31,0,OFF,1463,18.2846494114291
31,1,OFF,1463,16.835445815712532
31,2,OFF,1463,16.688312521932314
31,3,OFF,1463,16.545136155663098
31,4,OFF,1463,15.982195274531977
31,5,OFF,1463,17.637827610498633
31,6,OFF,1463,17.071780990972215
31,7,OFF,1463,17.751148980318895
31,8,OFF,1463,17.38278546497196
31,9,OFF,1463,17.98949377459568
31,10,OFF,1463,17.450950050698708
31,11,OFF,1463,16.751156794636344
31,12,OFF,1463,17.123569582908146
31,13,OFF,1463,16.945249360255406
31,14,OFF,1463,15.982195274531977
31,15,OFF,1463,19.47945809864584
31,16,OFF,1463,17.220869084659228
31,17,OFF,1463,17.468375039244187
31,18,OFF,1463,17.849858229513107
31,19,OFF,1463,19.462968253435783
31,20,OFF,1463,18.08132632150308
31,21,OFF,1463,16.77656112772419
31,22,OFF,1463,16.647241857951872
31,23,OFF,1463,16.292705911509387
31,24,OFF,1463,15.982195274531977
31,25,OFF,1463,17.956841692918363
31,26,OFF,1463,17.59807025355767
31,27,OFF,1463,17.185687136780757
31,28,OFF,1463,18.3193092803271
31,29,OFF,1463,17.82917152856404
31,30,OFF,1463,17.303143296501876
31,31,OFF,1463,17.13109294656763
31,32,OFF,1463,16.415778471608437
31,33,OFF,1463,16.439389042132078
31,34,OFF,1463,15.982195274531977
31,35,OFF,1463,17.96567133886005
31,36,OFF,1463,17.23258827931368
31,37,OFF,1463,16.48947785738896
31,38,OFF,1463,17.739754285688996
31,39,OFF,1463,17.307571046656996
31,40,OFF,1463,16.75780763276929
31,41,OFF,1463,17.743708002021847
31,42,OFF,1463,16.16471152281866
31,43,OFF,1463,17.034918659132877
31,44,OFF,1463,17.40144739283934
31,45,OFF,1463,15.693573640989468
31,46,OFF,1463,17.51501721690303
31,47,OFF,1463,17.034526994774364
31,48,OFF,1463,17.769054609786114
31,49,OFF,1463,16.419499850002317
31,50,OFF,1463,17.561385526715394
31,51,OFF,1463,18.119720377736943
31,52,OFF,1463,17.681518791362805
31,53,OFF,1463,17.854672261812564
31,54,OFF,1463,16.98853607140202
31,55,OFF,1463,16.3232906041052
31,56,OFF,1463,17.167320093257327
31,57,OFF,1463,16.766300478038257
31,58,OFF,1463,17.619555701811525
31,59,OFF,1463,16.532541794536733
31,60,OFF,1463,19.811503828151583
31,61,OFF,1463,16.662204097645905
31,62,OFF,1463,16.002148886347314
31,63,OFF,1463,17.577157041548546
31,64,OFF,1463,18.657578111650977
31,65,OFF,1463,16.10213769732352
31,66,OFF,1463,17.120533675534762
31,67,OFF,1463,16.95489230422789
31,68,OFF,1463,17.967912202923333
31,69,OFF,1463,16.032411353732762
31,70,OFF,1463,18.413958048247355
31,71,OFF,1463,17.078436425778722
31,72,OFF,1463,15.982195274531977
31,73,OFF,1463,16.89267963098385
31,74,OFF,1463,17.079670847489698
31,75,OFF,1463,16.73159904269258
31,76,OFF,1463,16.966137930397256
31,77,OFF,1463,16.909940822503486
31,78,OFF,1463,18.01091719467448
31,79,OFF,1463,16.220344538598482
31,80,OFF,1463,15.826391787725804
31,81,OFF,1463,15.566927673616462
31,82,OFF,1463,17.92693712883056
31,83,OFF,1463,18.357204301117147
31,84,OFF,1463,14.867505267366644
31,85,OFF,1463,16.37324483676841
31,86,OFF,1463,18.59859435426543
31,87,OFF,1463,17.742357720570585
31,88,OFF,1463,18.2846494114291
31,89,OFF,1463,18.35502350766571
31,90,OFF,1463,16.005662607044286
31,91,OFF,1463,17.931107512661473
31,92,OFF,1463,18.04585617507168
31,93,OFF,1463,18.36404863127989
31,94,OFF,1463,15.232286914209872
31,95,OFF,1463,15.6605202455852
31,96,OFF,1463,17.17848811330127
31,97,OFF,1463,16.05978059034276
31,98,OFF,1463,18.2846494114291
31,99,OFF,1463,18.2846494114291
31,100,OFF,1463,15.8669116468071
31,101,OFF,1463,17.239096425490445
31,102,OFF,1463,18.51217020247576
31,103,OFF,1463,19.25186513780166
31,104,OFF,1463,15.847564009692778
31,105,OFF,1463,15.865297939633002
31,106,OFF,1463,16.780218839117275
31,107,OFF,1463,16.802775459712585
31,108,OFF,1463,17.44931047305228
31,109,OFF,1463,18.2846494114291
31,110,OFF,1463,18.2846494114291
31,111,OFF,1463,17.36537557816416
31,112,OFF,1463,16.9446824617604
31,113,OFF,1463,17.592061445774313
31,114,OFF,1463,15.724128368084454
31,115,OFF,1463,15.76824060602639
31,116,OFF,1463,17.148479437781734
31,117,OFF,1463,15.60446468989164
31,118,OFF,1463,16.954887384298722
31,119,OFF,1463,17.73567125871702
31,120,OFF,1463,18.136686890383647
31,121,OFF,1463,16.86508133432308
31,122,OFF,1463,17.889432791788426
31,123,OFF,1463,18.89798054199956
31,124,OFF,1463,15.982195274531977
31,125,OFF,1463,16.160795870583733
31,126,OFF,1463,18.63760659593054
31,127,OFF,1463,17.620468237143875
31,128,OFF,1463,17.715246876113873
31,129,OFF,1463,17.111496474586687
31,130,OFF,1463,16.412381652909446
31,131,OFF,1463,16.69339810194421
31,132,OFF,1463,18.2846494114291
31,133,OFF,1463,18.448170744717707
31,134,OFF,1463,16.403289945180102
31,135,OFF,1463,16.436164358049687
31,136,OFF,1463,18.48107768781257
31,137,OFF,1463,17.41383988253513
31,138,OFF,1463,18.2693132780646
31,139,OFF,1463,18.02814082113235
31,140,OFF,1463,16.300225056813034
31,141,OFF,1463,17.07132193243975
31,142,OFF,1463,17.73822119978279
31,143,OFF,1463,19.72941801306765
31,144,OFF,1463,16.078949737227756
31,145,OFF,1463,15.50159925724867
31,146,OFF,1463,18.35063978411413
31,147,OFF,1463,18.283153583002328
31,148,OFF,1463,16.96740414093508
31,149,OFF,1463,17.768439978262688
31,150,OFF,1463,17.13741642355743
31,151,OFF,1463,16.6363737165834
31,152,OFF,1463,17.82785351482336
31,153,OFF,1463,18.36038958659742
31,154,OFF,1463,15.982195274531977
31,155,OFF,1463,15.311791313658388
31,156,OFF,1463,17.643015146407656
31,157,OFF,1463,17.15067275852348
31,158,OFF,1463,18.498328288705785
31,159,OFF,1463,17.341722999391163
32,0,OFF,1330,22.714077162892444
32,1,OFF,1330,21.197017038056856
32,2,OFF,1330,20.850254104074256
32,3,OFF,1330,20.81403488533883
32,4,OFF,1330,20.045189068498686
32,5,OFF,1330,21.97831316375835
32,6,OFF,1330,21.45380418336131
32,7,OFF,1330,22.13407084995672
32,8,OFF,1330,21.80740348881123
32,9,OFF,1330,22.635405399442
32,10,OFF,1330,21.75465808036924
32,11,OFF,1330,20.9306103188478
32,12,OFF,1330,21.27599214165684
32,13,OFF,1330,21.16548378572772
32,14,OFF,1330,20.045189068498686
32,15,OFF,1330,24.27774234358893
32,16,OFF,1330,21.613485032666684
32,17,OFF,1330,21.870716103774303
32,18,OFF,1330,22.52063288534327
32,19,OFF,1330,24.25684341256528
