Module,DAPHNE Channel,Bias [V],Real Bias [V],OV [V],VGain,Baseline,Prepulse ticks,Saturation up,Int low,Int up,Gain,Err Gain,Spe ampl,DR,SNR,Err SNR,RMS,CX,Err CX,Avg #ph cx,Err #ph cx,Avg #ph,Avg #pe,StatLoss [%],CalibrationWFS,TotalWFS,
4,15,784,30.3808,3.5808,1200,30.1576,125,603.152,127,156,350.905,4.18472,15.9611,1026.5,2.86857,0.189049,10.0525,0.128341,0.08107,2.22652,0.127442,2.2466,2.4913,77.6682,3350,15001,,
4,14,784,30.3808,3.5808,1300,29.0743,125,581.486,127,156,293.48,6.56596,13.009,1259.44,3.34564,0.511492,9.69144,0.0858139,0.103337,2.24921,0.175162,2.31026,2.49752,75.6216,3657,15001,,
4,15,784,30.3808,3.5808,1300,25.9488,125,518.976,127,156,291.152,5.67753,12.5769,1302.71,3.05908,0.288435,8.6496,0.0104996,0.0892071,2.4003,0.1197,2.49138,2.55094,78.4681,3230,15001,,
4,14,784,30.3808,3.5808,1400,24.0539,125,481.077,127,156,241.72,6.60316,10.838,1511.71,3.36743,0.278678,8.01796,0.0576122,0.127691,2.21826,0.153167,2.3042,2.51172,75.9283,3611,15001,,
4,15,784,30.3808,3.5808,1400,22.8167,125,456.333,127,156,253.985,3.43033,11.218,1460.51,2.82232,0.187913,7.60555,0.154609,0.0547473,2.20532,0.0899542,2.21922,2.51278,72.8618,4071,15001,,
4,14,784,30.3808,3.5808,1500,20.7931,125,415.862,127,156,213.616,3.2068,9.4466,1734.38,3.18489,0.197083,6.93104,0.146638,0.0485865,2.11821,0.0831197,2.16712,2.43297,77.0415,3444,15001,,
4,15,784,30.3808,3.5808,1500,18.9859,125,379.717,127,156,213.928,7.65243,9.77843,1675.53,2.91437,0.370135,6.32862,0.0509419,0.0896137,2.33174,0.169555,2.41007,2.52797,79.968,3005,15001,,
4,14,784,30.3808,3.5808,1600,19.3355,125,386.71,127,156,194.82,3.9731,7.90196,2073.41,2.71199,0.31539,6.44517,0.126353,0.083994,2.10716,0.137343,2.12516,2.37481,70.9819,4353,15001,,
4,15,784,30.3808,3.5808,1600,16.7714,125,335.427,127,156,224.592,11.7408,8.83704,1854.01,2.40927,0.148287,5.59045,1.06941e-10,0.0267841,2.09609,0.0930932,2.27418,2.09345,76.4682,3530,15001,,
4,14,784,30.3808,3.5808,1700,16.1804,125,323.607,127,156,162.216,3.11082,7.81775,2095.74,2.47865,-nan,5.39345,0.127177,0.0439851,2.11108,0.0838434,2.12488,2.4374,77.3748,3394,15001,,
4,15,784,30.3808,3.5808,1700,14.8355,125,296.711,127,156,206.864,11.4575,7.4891,2187.71,2.74286,0.777987,4.94518,4.54817e-10,0.0373366,2.1887,0.115027,2.39113,2.08423,77.3015,3405,15001,,
4,14,784,30.3808,3.5808,1800,13.8647,125,277.295,127,156,196.493,11.7609,6.74912,2427.58,3.65815,0.55936,4.62158,1.06352e-10,0.0147215,2.14836,0.116311,2.60173,1.7863,75.315,3703,15001,,
4,15,784,30.3808,3.5808,1800,13.061,125,261.219,127,156,141.996,4.28536,5.93755,2759.39,2.36232,0.313508,4.35366,0.116075,0.102662,2.18467,0.160883,2.21428,2.39465,72.5485,4118,15001,,
4,14,784,30.3808,3.5808,1900,13.0865,125,261.73,127,156,130.325,11.4246,6.15057,2663.82,2.23962,0.251843,4.36216,0.225346,0.0986941,2.33354,0.164247,2.0928,2.13582,70.262,4461,15001,,
4,14,784,30.3808,3.5808,2000,10.9718,125,219.436,127,156,114.474,3.56406,5.11975,3200.16,2.15536,0.182143,3.65727,0.123008,0.0798071,1.97192,0.110571,2.0165,2.12086,75.5483,3668,15001,,
4,15,784,30.3808,3.5808,2000,10.2662,125,205.325,127,156,78.9893,4.52458,3.19105,5134.36,2.00942,0.394871,3.42208,0.356584,0.240115,2.86555,0.48187,2.59168,3.22923,71.7019,4245,15001,,
4,14,784,30.3808,3.5808,2100,10.6612,125,213.224,127,156,115.32,5.61767,5.0023,3275.29,2.22967,0.181052,3.55373,2.37644e-08,0.144016,1.87594,0.097545,1.96598,1.84568,67.3155,4903,15001,,
4,15,784,30.3808,3.5808,2100,9.64337,125,192.867,127,156,121.486,5.72374,5.71057,2869.07,2.1286,0.229579,3.21446,0.0507579,0.0575099,1.82523,0.136411,2.00923,1.66,66.3556,5047,15001,,
4,14,784,30.3808,3.5808,2200,9.42339,125,188.468,127,156,85.712,13.1682,2.10651,7777.8,3.0349,13.0181,3.14113,5.77979e-08,0.901471,2.55439,0.706422,3.46578,2.46349,66.7822,4983,15001,,
4,14,784,30.3808,3.5808,2300,8.15846,125,163.169,127,156,86.8845,5.33022,3.22446,5081.16,2.47905,0.314039,2.71949,8.37663e-14,0.0356975,1.88233,0.137417,2.17083,1.81353,64.869,5270,15001,,
