Module,DAPHNE Channel,Bias [V],Real Bias [V],OV [V],VGain,Baseline,Prepulse ticks,Saturation up,Int low,Int up,Gain,Err Gain,Spe ampl,DR,SNR,Err SNR,RMS,CX,Err CX,Avg #ph cx,Err #ph cx,Avg #ph,Avg #pe,StatLoss [%],CalibrationWFS,TotalWFS,
3,13,810,31.3922,4.4922,1500,18.2773,125,365.547,126,150,244.439,1.92129,13.2245,1238.91,3.51806,0.138071,6.09244,0.174288,0.0321026,1.97017,0.0552741,2.00991,2.36206,67.6222,4857,15001,,
3,12,810,31.3922,4.4922,1600,16.642,125,332.84,126,150,220.672,2.13658,11.1315,1471.86,3.40404,0.16278,5.54733,0.139586,0.0355965,1.8766,0.0615203,1.91863,2.18624,65.4623,5181,15001,,
3,13,810,31.3922,4.4922,1600,16.2681,125,325.362,126,150,218.922,1.98938,11.5436,1419.32,3.32654,0.137101,5.42269,0.188027,0.0338601,1.91078,0.0563633,1.94341,2.27686,69.2421,4614,15001,,
3,12,810,31.3922,4.4922,1700,14.5901,125,291.803,126,150,187.878,1.50805,9.48516,1727.33,3.6722,0.13248,4.86338,0.140235,0.0292984,1.86235,0.0513899,1.90508,2.24327,66.0223,5097,15001,,
3,13,810,31.3922,4.4922,1700,14.6149,125,292.299,126,150,185.241,2.01385,10.0541,1629.59,2.96556,0.146785,4.87165,0.144947,0.0399766,1.9138,0.0683203,1.96226,2.30292,69.9687,4505,15001,,
3,12,810,31.3922,4.4922,1800,12.9062,125,258.124,126,150,156.585,1.55145,8.08912,2025.44,3.08122,0.122381,4.30206,0.168234,0.031768,1.84599,0.0544586,1.89443,2.23897,59.4894,6077,15001,,
3,13,810,31.3922,4.4922,1800,12.9562,125,259.124,126,150,157.502,1.88938,8.22729,1991.42,3.04083,0.125258,4.31874,0.236138,0.0354279,1.84313,0.0565469,1.83899,2.30246,57.8895,6317,15001,,
3,12,810,31.3922,4.4922,1900,11.5459,125,230.919,126,150,134.112,1.73727,6.82282,2401.35,2.87044,0.117653,3.84864,0.182486,0.0335308,1.81068,0.0552832,1.84903,2.20852,53.6564,6952,15001,,
3,13,810,31.3922,4.4922,1900,11.6319,125,232.638,126,150,140.892,1.95454,7.26891,2253.98,2.58134,0.157347,3.87731,0.120699,0.0451884,1.91673,0.0777737,1.95413,2.21271,59.4294,6086,15001,,
3,12,810,31.3922,4.4922,2000,10.4313,125,208.626,126,150,118.323,1.5695,6.14848,2664.72,2.80693,0.140446,3.4771,0.175065,0.041372,1.86271,0.0645988,1.88297,2.21084,52.6365,7105,15001,,
3,13,810,31.3922,4.4922,2000,10.2569,125,205.139,126,150,118.168,1.92675,6.33769,2585.17,2.36507,0.094717,3.41898,0.184899,0.0326441,1.8837,0.0591264,1.91764,2.27956,56.9229,6462,15001,,
3,12,810,31.3922,4.4922,2100,10.2389,125,204.779,126,150,107.684,1.31272,5.57908,2936.69,2.62686,0.112591,3.41298,0.155016,0.0350349,1.82645,0.0547981,1.88661,2.16818,40.8973,8866,15001,,
3,13,810,31.3922,4.4922,2100,10.1601,125,203.203,126,150,103.722,1.81845,5.55271,2950.63,2.28185,0.0880992,3.38671,0.184347,0.032275,1.84398,0.054235,1.90176,2.2997,41.5506,8768,15001,,
3,12,810,31.3922,4.4922,2200,8.47776,125,169.555,126,150,89.738,1.49054,4.75547,3445.3,2.32591,0.0972431,2.82592,0.163168,0.0302768,1.77064,0.0525261,1.81455,2.09252,48.3234,7752,15001,,
3,12,810,31.3922,4.4922,2400,7.57221,125,151.444,126,150,60.4622,1.38777,2.55993,6400.17,2.20271,0.150902,2.52407,0.208574,0.0672798,2.12088,0.0999408,2.12516,2.52543,20.1387,11980,15001,,
