Run,SiPMChannel,LED,SiPM,SpeAmpl,SpeCharge,SNR,ThresholdSet,AccWinLow,AccWinUp,BkgTrgRate,ErrBkgTrgRate,BkgTrgRatePreLED,ErrBkgTrgRatePreLED,ThresholdFit,ErrThresholdFit,TauFit,ErrTauFit,MaxEffFit,ErrMaxEffFit,10to90,10to90Fit,fifty,ThresholdFitCalibrated
32128,10441,1400,HPK,7.6,148.2,3.42,1100,237,244,3106.474117987276,180.25591091542296,3283.7916178156543,246.130587761182,,,,,,,,,,3.8604459751051254
32129,10441,1800,HPK,7.6,148.2,3.42,1100,232,250,2601.9564026257267,165.22439679121302,3404.947774022795,251.01608020359174,3.9010856397658475,0.008666213902311481,0.12654800291437102,0.004801949475767543,0.9790702710220323,0.004611960000003912,0.5718133917470909,0.5718133917470909,3.9064952352549343,3.8604459751051254
32130,10441,2200,HPK,7.6,148.2,3.42,1100,232,250,2262.6334909825046,157.64514524094062,3002.7763476382756,241.18880027943123,3.8945519232958907,0.006146829938131981,0.11470738513202364,0.0038146889569556086,0.984212541981631,0.0013319069311401033,0.6385876866606361,0.49667931184716085,3.8985732225669563,3.8604459751051254
32131,10441,2800,HPK,7.6,148.2,3.42,1100,232,251,2169.0357861120933,152.99198823745732,2950.1673715599904,236.96314563344646,3.8823107990314587,0.011686350570428994,0.11331075833466488,0.008283155926412884,0.993739862592766,0.0006280867647843746,0.5064258162061699,0.5064258162061699,3.879834833958587,3.8604459751051254
32132,10441,3400,HPK,7.6,148.2,3.42,1100,232,250,1979.518581081081,143.98878948215292,3029.6044075571635,236.57235868125196,,,,,,,0.6276233436407463,0.7531480123688956,3.8011889214497874,3.8604459751051254
32133,10441,4000,HPK,7.6,148.2,3.42,1100,235,251,1884.8312799562518,140.48702893667055,3287.488748662103,246.40769943395972,,,,,,,0.5169100825959498,,,3.8604459751051254
32141,10441,1400,HPK,7.6,148.2,3.42,1150,238,244,2981.295290582772,176.59669196451725,3044.3065047641735,236.99893996629655,,,,,,,,,,4.023006791690099
32142,10441,1800,HPK,7.6,148.2,3.42,1150,234,250,2672.8860427299514,167.38261672599543,3216.8722063128785,243.8704526049144,4.136558378321943,0.009679689483994114,0.13780342239069487,0.0060920667193176264,0.979014301498806,0.006083232593526167,,0.6542286971213631,4.141195962971599,4.023006791690099
32143,10441,2200,HPK,7.6,148.2,3.42,1150,231,251,2469.4683908045977,162.47909133794585,2602.0454339759253,221.50081690029887,4.126941330538469,0.006243936027146901,0.1325686798583039,0.004101632839430269,0.986869499876203,0.0012562148877045543,0.5646338742070274,0.5646338742070283,4.1502392213147665,4.023006791690099
32144,10441,2800,HPK,7.6,148.2,3.42,1150,233,252,2002.5205058099793,145.66193331072202,3251.686840580334,246.50974321752167,4.106770171384328,0.011568957252701129,0.12955133832881782,0.00801640773582988,0.994224552482009,0.0006032295874343618,0.5074998216316096,0.608999785957931,4.1043250373263,4.023006791690099
32145,10441,3400,HPK,7.6,148.2,3.42,1150,229,251,2411.381923979151,159.00181545714165,2625.8554001345033,220.35689013755683,,,,,,,,,,4.023006791690099
32146,10441,4000,HPK,7.6,148.2,3.42,1150,233,250,1757.7905276184047,135.61648347157643,2989.6279839809085,234.88735785532972,,,,,,,,,,4.023006791690099
